16490	17610	Ne ye Nuhun Danbɛlɛ ye.	Je suis Nouhoum Dembélé.
18810	20490	Ka bɔ Ngolobala Kucala.	Je viens de Ngolobala Koutiala.
21760	22760	N ye Miyanka ye.	Je suis mianka.
23690	26540	N bɛna kuma an ka tariku kan.	Je vais sur notre histoire.
27630	30610	Miyankaya nacogo ani miyankaya kɔrɔ.	L'origine du Mianka et sa signification.
31240	34820	Ka don Sɛnɛfɔla kɔnɔ min b'an ni sɛnɛfɔw cɛ ka dɔ fɔ o la.	Aller chez les sénoufo et parler sur le lien qui existe entre nous et les Sénoufo.
35700	41020	Ka taa don fɔ Ganadugu kɔnɔ, min b'an ni Ganaw cɛ ka ɲɛfɔli k'o kan ka don fɔ sinankunya kɔnɔ.	Aller jusqu'à Ganadougou et parler du lien qu'on a avec les Gana jusqu'au cousinage à plaisanterie.
42070	44700	O kɔfɛ, ka tila ka don Bamanankan yɛrɛ jɛlen kɔnɔ.	Ensuite parler du vrai Bamanankan.
45480	46480	Bamanankan ye min ye.	Ce que c'est que le Bamanankan.
47530	51700	O la an sigikun y'o de ye walasa ka ɲɛfɔli kɛ.	Donc ça c'est le but de cette séance pour donner des explications.
52000	55110	Yani n ka don kuma kɔnɔ, n ka foli bɛ jama ye.	Avant de commencer je salue tout le monde.
55970	58960	Mɔgɔ o mɔgɔ bɛ yan n'u tulo bɛ n na, n'u ɲɛ bɛ n na.	Tous ceux qui m'entendent et tous ceux qui me voient.
59340	60480	N ka foli bɛ se bɛɛ ma.	Je salue tous.
60790	62930	N bɛ Katiko n'a ka jama fo.	Je salue Katiko et son groupe.
63260	64790	N jɛɲɔgɔn ninnu, n b'u bɛɛ fo.	Je salue tous les collaborateurs.
65700	69360	O sababu la n ko n bɛna ɲɛfɔli k'aw ye Miyankala kɔnɔ.	A cette effet, je vais vous donner des explications sur les Mianka.
69880	70880	Miyankala ye min ye.	Ce que sont les Mianka.
72150	74980	A bɛ fɔ anw ma ko Miyankaw, kun de b'a la.	On nous appelle les Mianka, ça a une raison.
75740	79080	Miyankaya yɛrɛ fɔli, a nana de mɔgɔ de nɔfɛ.	Le terme Mianka est venu avec une personne.
80180	81180	I y'a famu ?	Tu as compris ?
81500	84550	N'i y'a mɛn Miyanka dɔrɔn, a fɔra anw de ma ko Miyanka.	Si tu entends le terme Mianka, c'est nous.
85330	88830	N'i b'an ɲini Mali kɔnɔ yan, an bɛ kafo sabanan na.	Si tu nous cherches au Mali ici, nous sommes dans la troisième région.
89880	92240	N'o ye Sikaso kafo kɔnɔna ye.	Il s'agit de la région de Sikasso.
93830	96500	An ka dugu yɛrɛyɛrɛ, o ye Kucala ye.	Notre ville est Kouatiala.
97150	103470	[Bon] n'i ko k'i bɛ Miyankala ɲɛfɔ yɛrɛyɛrɛ a ka famu, i bɛ don Mali yɛrɛ dɔfɔ kɔnɔ.	Si tu veux bien expliquer le Mianka, tu rentres dans l'histoire du Mali.
104950	105950	Dɔfɔ ye mun ye ?	Dôfô veut dire quoi ?
106480	108210	A bɛ fɔ dɔfɔ ma ko [histoire].	On l'appelle histoire.
108840	110270	I bɛ don Mali dɔfɔ kɔnɔ.	Tu vas rentrer dans l'histoire du Mali.
112200	114600	O sabu la de i bɛ se k'a dɔn Miyanka ye jɔn ye.	Comme tu peux savoir qui est le Mianka.
115410	117530	O de kama i bɛ se k'a dɔn Bamanan ye jɔn ye.	Comme ça tu peux savoir qui est le Bamanan.
118530	121250	Bamanan bɔra jɔn na, i b'o fana dɔn.	Le bamanan est descendant de qui, tu sauras ça aussi.
121290	122120	Bamanan kɔrɔ ye di?	Que signifie Bamanan?
122760	123950	Munna a fɔra u ma Bamanan.	Pourquoi on les appelle les Bamanan?
128120	132460	Anw bɛ don yan waati min, mɔgɔ tun tɛ yan dugukolo kan.	Lorsque nous arrivions ici, il n'y avait personne sur la terre d'ici.
133240	134240	Mɔgɔ tun tɛ yan.	Il n'y avait personne ici.
134420	136030	An nana yan lankolon sɔrɔ.	Nous sommes venus trouver ici vide.
137460	141120	An bɔyɔrɔ o ye fɔ Babilɔni de ye.	Notre origine, c'est jusqu'au Babylone.
142610	145210	An kabila tan ni fila de bɔra yen ka na yan.	Nous étions douze tribus à quitter là-bas pour venir ici.
146210	149890	An bɛ don yan waati min, an tɛmɛna Ezuwiti de kɛrɛfɛ.	Lorsque nous venions ici, nous sommes passés à côté de l'Egypte.
150670	152830	O de kama dɔ b'a fɔ k'an bɔra Ezuwiti.	C'ést pour cela certains disent que nous venons de l'Egypte.
154670	155830	An bɛɛ ma bɔ Ezuwiti dɛ.	Nous ne sommes pas tous venus de l'Egypte.
156370	159230	Minnu bɔra Ezuwiti, n bɛ tila k'u jira.	Après je vais montrer ceux qui ont quitté l'Egypte.
159910	162200	An tɛmɛna Ezuwiti de fɛ ka don yan.	Nous sommes passés par l'Egypte pour venir ici.
163120	173940	An bɛ don waati min, a fɔra Ezuwiti masakɛ ye n'o ye Firawuna nka Firawuna min don Musa ka Firawuna tɛ dɛ.	Lorsque nous venions, ils ont dit au roi de l'Egypte qui est Pharaon mais pas celui de Moussa.
174620	176710	An tɛmɛna ka kɔn Musa ka Firawuna ɲɛ.	Nous sommes passés avant avant Le Pharaon de Moussa.
177440	179620	Bawo an bɛ tɛmɛ yan waati min na o y'a sɔrɔ Musa tɛ yen.	Car lorsque nous venions ici, Moussa n'existait pas encore.
180820	183330	Nin kɛra san ba yirika o y'a sɔrɔ tɛ yen.	Cela est fait des milliers d'annés avant Mousa.
184610	187120	Nka Firawuna wɛrɛ tun bɛ yen min tɛ Musa ka Firawuna ye.	Mais il y avait un autre Pharaon mais différent de celui de Moussa.
188110	192470	O de ye ci bila ka na ko jamaw bɛka tɛmɛ.	C'est lui a envoyé des émissaires en disant que les foules sont en train de passer.
