5200	6100	Bisimilahi,	Arabe
6900	8800	N bɛ n sinsin ni Ala tɔgɔ barikalen ye.	Je m'appuie sur le nom de Dieu tout puissant.
9619	10610	Arahamani,	(arabe)
11410	13210	min ye diɲɛ hinɛ labɔlen tigi ye.	qui est le maître de la miséricorde du monde
13710	17010	Arahimi, min ye lahara hinɛ kɛrɛnkɛrɛnnen tigi ye.	Arahimi, qui est le maître de la vraie miséricorde au paradis
17410	18510	Alihamudu,	(arabe)
18542	23310	Tanuni o bɛ ka taa Ala ma, Rabil, min ye san ani dugu da.	L'adoration qui doit être faite à Dieu, Rabil, qui a créé le ciel et la terre
24010	25710	Kalakafi samawati,	(arabe)
26501	28210	N bɛ Ala fo ka Ala barika da.	Je salue Dieu et le bénis.
28610	32010	Min ye dani kɛ dani bikɔnɔntɔ ani kɔnɔntɔ la, o de ye Ala ye.	Celui qui a tout créé en 99, c'est Dieu.
33912	37810	Ka sɔli Fatumata Bintu Ya Arasulilahi fa kan.	(arabe)
38810	42010	N bɛ sɔli Abudulayi ka Ruwatul uska kan.	(arabe)
42310	43510	Ruwatul uska,	(arabe)
43710	47310	ko Ala jurukisɛ min dan k'a caani ko dafɛn wɛrɛ tɛ se k'a tigɛ.	Dieu qui a créé et torsadé la corde qu'aucune autre créature ne peut couper.
48400	50400	Ka sɔli Baminata ka nɔɔrɔ kan.	(arabe)
51010	53406	Mɔgɔ caman bɛ nɔɔrɔ kɛ ɲɛda ɲɛ ye,	Beaucoup de gens ont cette auréole sur leur visage.
53800	55100	ni farikolo nugulen don.	Quand le corps et lisse
55910	56910	Nɔɔrɔ tɛ o ye.	Ce n'est pas ça d'auréole
57303	58210	Nɔɔrɔ ye fɛn ye,	L'auréole est une chose
58710	61110	Fɛn min ni mɔgɔ wɛrɛ bɛ yɛrɛ sɔrɔ a la i kosɔn.	Une chose dont les autres se rendent compte à cause de toi
62010	65510	O kosɔn, Ala ye diɲɛ ni lahara da Alakira Mahamadu Mustapha kanu kosɔn.	C'est ainsi que Dieu a créé le monde et le paradis pour l'amour du prophète Mahamadou Moustapha.
66510	68110	N bɛ sɔli Alakira Mahamadu kan,	(arabe)
69219	71810	N b'a fɔ Alahu masɔli ala seyidina Muhamed,	(arabe)
72100	73700	Rafiyu dadjatu wa dudu,	(arabe)
74210	76510	Kɛsulli Ukmati Muhamɛd Ibun Abudulayi	(arabe)
78710	80015	N'i kɛra faamaba ye,	Quand tu deviens un grand roi,
80610	82410	n'i kɛra afizu kuranɛ ye,	(arabe)
82810	84110	n'i kɛra peresidan ye, 	quand tu deviens président,
84410	85810	ɛ, i b'a sɔrɔ i bangena de	c'est par ce que tu es né.
87510	89310	An b'an ka ɲɛnamaya sababuw fo,	Nous remercions les causes de notre existence ici-bas,
90005	91503	minnu kɛra fa ni baw ye.	ceux qui sont notre père et nos mères.
92108	94004	Ne mansaw aw ni ce, dan t'aw la.	Moi, mes parents, merci, merci infiniment à vous.
96110	97410	N ye funɛden de ye.	Je suis un enfant funè.
98301	99910	N tɔgɔ ye Siyɛkinɛ, n jamu ye Kamara.	Mon prénom est Cheiknè et mon nom de famille est Camara.
100210	101800	Ka bɔ Segu duguninkɔrɔ.	Je viens de Ségou Dougounikoro.
103910	108210	Ne bɔra Abu Ayuba Anisariyu la.	Moi je suis un descendant de Abou Ayouba Anissariyu.
110305	111600	A kaburu bɛ Turiki.	Sa tombe est en Turquie.
114810	115510	Bi,	Aujourd'hui,
116391	117700	ne funɛ Siyɛkinɛ Kamara,	moi funè Cheiknè Camara,
118400	119600	n bɛna masala ta,	je ferai une causerie,
120209	121600	ni dɔw k'a ma tariku.	que certains appellent l'histoire.
123010	124610	N yaalala, n taara Segu,	J'ai voyagé, je suis allé à Ségou,
126413	128010	n ye kɛlɛmasa dɔ ye yen.	j'ai vu un chef de guerre là-bas.
129010	130310	Min ka waati la,	qui en son temps,
130510	132810	n'a sɔnna k'a faso jira ni cɛfarinya ye.	a accepté de donner à son pays un renom de bravoure.
135500	140010	Min ka waati la n'a sɔnna ka k'a faso ka karangabolo ye.	Qui en son temps a accepté d'être le mur d'enceinte de sa patrie.
142605	143910	Segu dugu jumɛn don?	De quel village de Ségou s'agit-il?
144410	145210	Kana.	Kana.
146810	149410	Kana, cɛ kelen tun bɛ yen, u b'a f'a ma ko Balaba.	A Kana, il y avait là un homme, on s'appellait Ballaba.
150200	151900	Dɔw k'a ma ko Kana Balaba.	Certains l'appellent Ballaba de Kana.
152110	154210	Bakituman mɔden don, a jamu ye Tarawele.	Il est le petit fils de Bakitouman, son nom de famille est Traoré.
156710	157608	Dɔnni tun b'a la.	Il avait la connaissance.
158801	161310	Nabi ɲuman bakɛmɛ ni mugan ani naani,	Les cent vingt quatre mille prophètes,
161510	162602	olu tɔgɔ b'a bolo	il avait tous leurs noms.
163310	165410	Turabu so tan ani wɔɔrɔ, a b'o dɔn	Il connaissait le nom des seize cases de la géomancie.
165610	166810	Kolonkisɛ kɛmɛ b'a bolo.	Il possèdait cent cauris.
167010	169710	N'a y'a yari ni cɛ wo cɛ tɔgɔ ye, a b'i wolodon f'i ye,	S'il les consultait avec le nom de n'importe quelle personne, il te disait aussitôt son jour de naissance,
170804	171810	a b'i tɔgɔ f'i ye,	il te dira ton prénom,
172310	173410	a b'i jamu f'i ye,	il te dira ton nom de famille,
173610	174710	a b'i nakun f'i ye,	il te dira la raison de ta venue,
175210	176110	Kana Ballajigi.	le grand Balla de Kana.
180310	181309	A y'a sɔrɔ,	A l'époque,
182210	184610	Alahaji Siɛkumaru denkɛ, o bɛ Segu,	le fils de Elhadj Cheik Oumar, il était à Ségou,
184703	187100	ni dɔw k'a ma Langijurube, u k'a ma Amadu Seku.	Certains l'appelent Lang Djourbé, ou Amadou Cheikou pour d'autres.
188610	190010	Futa ni kɛlɛ dalen don Segu.	Le Fouta était en guerre à Ségou.
190212	193910	A kɛlen don ka cɛ kɛmɛ fila ni biduuru bila Kana ni Segu kungo kɔnɔnaw cɛ.	Il avait déployé deux cent cinquante hommes dans la brousse entre Ségou et Kana.
194110	197500	N'u ye cɛ min minɛ, u bɛ t'i falen woro ni siramugu la Segu ntɛnɛn na.	Toute personne qu'ils attrapaient, ils allaient l'échanger contre des kolas et du tabac en poudre à Ségou les lundi.
201510	202910	Aa, Kana masa,	Ah! le roi de Kana,
203305	204305	n'o ye Kana Balaba ye,	qui est Ballaba de Kana,
204610	205710	a y'o komɛn.	il apprit cette nouvelle.
205910	207210	A muso dɔ tun b'a bolo,	Il avait une femme,
207301	208510	n'o y'a musonin ncinin ye,	qui était la plus jeune de ses femmes,
208610	210010	u b'a f'o ma ko Asan ncinin.	Elle était appelée Assan la petite.
211400	212600	Ɛ, Asan ncinin ko	Alors Assan la petite  dit:
212910	215810	"Bala bɛɛ ko k'e ka farin, k'e ye kɛlɛmasa ye.	"Balla tout le monde dit que toi tu es brave, que tu es chef de guerre.
216410	218407	Segu ni Kana cɛ sira tigɛlen don.	La piste entre Ségou et Kana est coupée.
218810	222210	A ka di ne Asan ncinin ye bi, ka taa nkun digi Segu ntɛnɛn na".	Moi Assan la petite, je voudrais partir me faire tresser à Ségou le lundi".
223500	225600	Aa, a y'o fɔ Bala ye, Bala ko gɔnka.	Ah, elle dit cela à Balla, et Balla l'a trouvé parfait.
228310	230110	Bala taar'i sigi a ka turabu kunna,	Balla alla s'asseoir pour faire sa géomancie,
230410	232910	Nabiɲuman kɛmɛ ni ba mugan ni naani tɔgɔ b'a bolo,	Il avait le nom des cent vingt-quatre mille bons prophètes,
233910	235310	kolonkisɛ kɛmɛ b'a bolo.	Il avait cent cauris.
236411	239910	A y'a lajɛ n'ale taara Segu, Segu taa ka di ale Kana Bala la. 	Il vit que s'il allait à Ségou, ce voyage à Ségou lui serait favorable à lui Balla de Kana.
240310	241610	A y'a ka jelikɛ wele,	Il appela son griot,
242510	243710	n'o ye jeli Naman ye.	qui est Naman le griot.
244600	245500	A ko n ka jelikɛ,	Il lui dit, mon griot:
245710	246500	"sini	"demain,
246601	247510	e b'i labɛn, 	toi tu te prépares,
247710	248810	e ni ne muso,	toi et moi ma femme,
249503	254310	n b'i da a kan, aw bɛ taga Segu a bɛ t'a kun digi Segu ntɛnɛn na, ne Bala yɛrɛ bɛ kun aw la.	je te ferai l'accompagner, vous irez à Ségou, elle ira se faire tresser à Ségou le lundi, moi-même Balla je vous suivrai.
258300	259910	Fajiri ko Alahu Akubaru,	Dès l'aube, en disait Alla-ou-Akbar
260500	262500	ɛ, ko mako bɛ jɔnni na?	alors qui a besoin de quelque chose?
262610	264010	Balaba ko k'ale ye mako tigi ye.	Ballaba a déclaré avoir une mission à accomplir.
265410	266512	Kana Balajigi,	Le grand Balla de Kana,
267100	268410	a ko ale ye mako tigi ye.	que lui il a des choses à faire.
270405	271110	Dugu jɛra,	Au lever du soleil
272510	273705	a ye jeli Nama wele.	il appela Nama le griot.
274312	275106	A ko ne ka jelikɛ,	Il dit : mon griot,
276410	277610	jubekurufin ta,	prends le cheval ,
