1240	3750	Alihambudulilahi rabil alamina	Arabe
5549	8480	An bɛ Ala fɔ bi k' a Ala koɲumandon.	Aujourd'hui, nous remercions et rendons grâce à Dieu.
9870	11970	Ala min y'an se bi ma.	Dieu qui a fait qu'aujourd'hui, soit.
13880	16550	N'ne tɔgɔ Alasane Kuyate.	Mon nom est Alassane Kouyaté.
17558	20446	N'fa tɔgɔ Sekuba Kuyate.	Mon père s'appelle Sékouba Kouyaté.
23290	25720	N'ba tɔgɔ Jɛfarima Kuyate.	Ma mère s'appelle Djéfarima Kouyaté.
28110	31090	N'ne Alasane Kuyate bɛ Kangaba mara de la.	Moi, Alassane Kouyaté habite à Kangaba.
32960	34800	Kangaba mara o .	Cette zone (région) de Kangaba,
35130	38310	Abɛ fɔ Kangaba mara min ma k'o Nuba Bananankɔrɔ.	La zone de Kangaba qu'on appelle Nouba Banankoro.
38350	39270	N'wolola yen dɛ.	Je suis né là-bas.
39290	40900	N'tɔnso bɛ yen n'barajuru bɛ yen.	J'ai mon cordon ombilical là-bas.
44600	47388	N'bɛna fɛn fɔ n'jatigiw ye bi.	Aujourd'hui, je vais dire quelque chose à mes maîtres.
48680	51020	Ka fɛn fɔ diyɛn ye bi.	Dire quelque chose au monde, aujourd'hui.
51720	53487	Ka fɛn fɔ farafinna ye bi.	Dire quelque chose à l'Afrique aujourd'hui.
54330	55907	Ka fɛn fɔ faragela ye.	Dire quelque chose à l'Europe.
57030	58660	Ka fɛn fɔ diɲɛ kɔnɔmɔgɔ ye.	Dire quelque chose au monde entier.
58680	61070	Diɲɛkɔnɔmɔgɔ bɛ min famun kɔrɔlen na.	Ce que le monde peut comprendre dans l'histoire.
66550	69050	Ka bariga bila anka kameramanitigi ye.	Remercier le caméraman.
71260	74201	Alasane Kuyate dɛ sigilen bɛ bi ko ka kuma kɔrɔlen kan.	Aujourd'hui, c'est Alassane Kouyaté qui est assis pour parler de l'histoire.
74480	76060	O kɔrɔlen o ye mun ye?	Qu'est-ce que c'est que cette histoire ?
80610	82901	O ye manden kɔrɔlen dɔ  de ye.	C'est l'histoire du Manden.
84010	85851	Manen o bɛ Mali dɛ Kɔnɔ.	Manden est situé au Mali.
88630	90696	Manden kɔrɔlen min o ye,	Cette histoire du Manden,
91510	93249	Mansacɛ do de tun bɛ yen.	Il y avait un roi.
94660	96480	(Mɛ) sanin a k'a kɛ mansa ye,	Mais avant qu'il soit roi,
96720	98030	Min tɛmɛna o kɔnɔ ,	ce qui s'était passé,
98107	100230	N'ba fɛ k'o lakali diɲɛmɔgɔ ye.	je veux vous raconter cela.
104120	105200	A fa sara.	Son père est mort.
105630	106580	K'a ba sa.	Sa mère est morte.
106640	107660	K'a kakbila ban.	Il ne lui restait plus quelqu'un de son canton.
107690	108960	Jigi wɛrɛ t'a la tuguni.	Il n'avait plus d'espoir.
113500	114668	Mansacɛ ni ɲani na.	Le roi a souffert.
114880	116753	Sanin a k'a kɛ mansa ye ɲanina.	Il a souffert avant d'être roi.
118550	120269	Ɲani ye mun ye an fɛ Farafinna yan?	Quelle est la souffrance en Afrique ?
120916	123079	Ɲani ye mun ye an fɛ manden yan?	Quelle est la souffrance au mandé ?
126550	129690	Ɲani dɛ ye, tɔrɔya mana kɛ adamaden kan, o ye ɲani do ye.	La souffrance, c'est le malheur sur l'humain, en est une.
131440	134491	Dusukasi mana kɛ adamaden kan, o ye ɲani do ye.	Quand l'homme est triste est une souffrance.
140480	141950	O ɲani Mamadu o,	Ce Mamadou de la souffrance,
142300	145137	A ɲani kojugu ma, fɔ k'a dala k'o ɲani Mamadu.	Il a beaucoup souffert, à tel point qu'on lui a nommé Mamadou de la souffrance.
147760	149690	Kɛnɛ mana bɔ , a bɛ kasi la;	Le jour, il pleure.
150170	151505	Su fɛ a bɛ kasi la.	La nuit, il pleure.
152850	153900	A nana i sigi du kɔnɔ;	Il s'était assis dans la famille.
153940	155510	Du kɔnɔ wara la;	Le griot rectifie(voir phrase suivante)
155610	156810	Du kɔnɔ bɔnyana a ma.	La famille est devenue vaste.
