4640	6460	Alhamdulilayi Rabil Alamiina	Alihamdulilayi Rabil Alamiina!
6560	10180	Ne balimamuso, komi baro de don.	Ma sœur, comme c'est la causerie.
10300	11880	An bɛ baro de la.	On est en causerie.
11980	17904	An nisɔndiyalen don kosɛbɛ n'an ka jamana laada kɔrɔw caman ye.	On est trop content à cause de nos nombreuses traditions.
16960	18020	Unhun.	OK.
18100	29880	An bɛ Ala tanu fɔlɔ, masa min sɔnna k'an fara ɲɔgɔan ka Ala barika da, o min sɔnna k'an fara ɲɔgɔn kan, yɔrɔ kelen na, walasa ka lesɔnw di ɲɔgɔn ma ani ka ɲɔgɔn bilasira.	On loue Dieu, celui qui nous a réuni sur une  même place afin qu'on puisse se donner de leçons et s'orienter.
30120	35200	Bi ta bɛ ne ni n balakaw de cɛ, aw ye aw musow ye.	Aujourd'hui j'ai à faire avec mes mères, vous, il s'agit de vous les femmes.
35960	40520	Diɲɛ diya bɛ musow de bolo, diɲɛ goya fana bɛ musow bolo.	Le bonheur et le malheur du monde dépendent des femmes.
40680	45313	Ni musow sɔnna dɔrɔn, denw bɛ barika sɔrɔ.	Si les femmes acceptent seulement, les enfants seront bénis.
45480	50740	Bɔn, alihamduliyi, nin kɛra muso dɔ ye denmisɛnnin don.	Alhamdouliye, cela fut une jeune femme.
50840	58480	A si be san tan ni naani na.	Elle a 14 ans.
58660	59360	Unhun.	OK.
59500	63500	U nana a ta k'a di a furukɛ ma.	IL l'ont donné en mariage.
63640	67660	K'a di cɛ ma a ka taa cɛlasigi kɛ.	La donner en mariage pour la vie conjugale.
67800	77040	Mɛ a taara di cɛ min ma k'a si to san tan ni naani na, cɛ in tun tɛ cɛya la.	Ayant 14 ans, son mari souffrait de l'impuissance sexuelle.
77180	79020	Walaa, a faamuna!	Voilà, c'est compris?
79140	80820	A tun tɛ cɛya la.	Il était sexuellement impuissant.
80940	83880	Mɛ, muso in t'o dɔn.	Mais cette femme ne le sais pas.
84000	90580	A nanen di a cɛ ma kɔɲɔ su fɔlɔ, muso nana a sɔrɔ ko a cɛ man kɛnɛ.	Arrivée chez son mari la prémière niut du mariage, la femme a découvert que son mari est malade.
90680	93600	Sokɔnɔbana b'a la.	Il a une maladie intime.
93680	97820	Ala nana a kumalasigi nana tɛmɛ u ni ɲɔgɔn cɛ.	Par le fait de Dieu ils ont pu s'entretenir.
97920	103420	A ko muso ma ko ne kɔni bɛ sitiyasiyɔn min na nin ye, nin ye Ala ka baara de ye	Il dit àla femme que la situation dans laquelle il se trouve est un fait de Dieu.
103500	111700	Nin bana in bɛ n na, n ba t'a dɔn, n fa t'a dɔn, balima si tɛ n ka kabila la min b'a kalama ko nin bana in bɛ ne na.	Je souffre de cette maladie mais, ni mon père, ni ma mère et aucun autre frère dans la société ne sait que je souffre de cette maladie.
111860	116180	Mɛ o bɛɛ la, Ala sɔnna ka e kɛ ne furumuso ye.	Mais malgré tout, Dieu a accepté que tu sois ma femme.
116280	118940	Masa min y'o kɛ ne b'o Ala fo k'a ni ce.	Je remercie Dieu pour cela.
119060	129820	Mɛ n'a y'a sɔrɔ i bɛ se ka ne sutura nin bana kan, n'i tɛ n lebu a kana dɔn k'a fɔ ne man kɛnɛ so kɔnɔ.	Si tu peux garder ce secret pour moi afin que personne ne sache que je suis sexuellement impuissant.
