8375	9690	n jamu Tarawele 	mon nom est Traoré
10970	11638	ne bɛ bɔ Talɔn	je viens de Talon
15449	16950	Yangaso bɛ segu fɛ	Yangasso fait partie de  Ségou
17620	19700	o ye Mali erezon ye	c'est une région du Mali
35520	41910	mɔgɔninfinw ka kanu min bɔra ɲɔgɔnna ka sababu don fɛn minnu ni fɛn minnu na	les raisons de l'absence d'amour des humains entre eux
43140	44510	n ka kuma cama bɛ tɛmɛ o kan	la plupart de mes propos seront sur cela
56345	58161	ka na se san wolonwula ma	arrivé à l'âge de 7 ans
65260	67125	u bɛ t'o la fo ka na don ko tɔmɔ	ils y demeurent jusqu'à entrer dans le tomo
67934	69226	bamananya fan dɔ y'o ye 	c'est une  pratique Bambara
70204	71169	u bɛ bɔ tɔmɔ na	ils sortent du tomo
71970	73820	ni sunkalo sera	pendant le ramadan,
74580	75543	u bɛ yogoro kɛ	ils font le Yogoro
76653	78620	yogoro fana ye tɔmɔ fasɔn dɔ ye	le Yogoro est une sorte de Tomo
79514	81886	u be kɛ sababu ye ka denmisɛnw don ɲɔgɔnna	il permettra aux enfants de collaborer
82368	83202	u bɛ ɲɔgɔn dɔn 	ils se reconnaitront
85620	87290	an bɛ t'o la de ka kɔrɔya	on demeure ainsi jusqu'à grandir
87859	88617	ka kɔrɔya	grandir
89050	90440	ka i to bilakoroya la	en étant incirconcis
94130	97580	k'i to bilakoroya la ko caman bɛ yen i tɛ se k'o ɲɛ sɔrɔ	 étant incirconcis, il y a beaucoup qu'on pourra pas faire
99070	107360	o kɔnɔna na, yanni bolokoli ka surunya aw la,  u bɛ aw bila kalanbulon kɔnɔ	en cela avant la veille de la circoncision, ils vous mettrons une salle d'apprentissage
108051	109070	kalanbulon ye mun ye?	qu'est-ce qu'une salle d'apprentissage?
109560	111880	i b'a sɔrɔ cekɔrɔba bɛ yen min b'aw kalan	ça trouve qu'il y a un vieux qui vous éduquera
112765	116820	o cɛkɔrɔba in, o b'aw bila diɲɛnatigɛ taa bolow la dɔɔnin-dɔɔnin ka taa fɛ	ce vieux vous fait faire les fonctionnements de la vie petit à petit
120422	124670	o waati kɔnɔ bilakoro, o tɛ don soloma ka bure kɔnɔ	 en ce moment, le non-circoncis n'entre pas dans la salle des circoncis en rémission
127350	129830	nin solomaden bɛ bulon kɔnɔna na	quand un circoncis est en salle,
130400	132110	pareseke a waati la solomadenw bɛ faraɲɔgɔn kan de	en ce moment les circoncis s'assemblent
132800	137995	mɔgɔ mugan, mɔgɔ bisaba,mɛ cɛkɔrɔba kelen de bɛ bila k'u bɛɛ ankadere	vingt personnes, trente personnes,mais c'est un seul vieil homme qui est responsable d'eux
138632	143660	o cɛkɔrɔba kelen min bɛ bila k'u bɛɛ mara, ale b'aw kalan diɲɛnatigɛ taabolo caman na	il vous apprend plusieurs fonctionnements de la vie
144400	148160	kalo kelen kɔnɔna na, fo ka tɛmɛ kalo kelen  kan, fo ka t'aw kɛnɛya	pendant un moi voire plus , jusqu'à votre rémission complète
148485	149340	aw bɛ dege o la	vous apprendrez cela
149510	151432	aw bɛ fɛn caman dɔn yann'aw ka b'o kɔnɔ	vous connaitrez beaucoup de chose avant votre sortie
152550	159727	o kama sa, o nege yɛrɛ kama, an mana taa yɔrɔ-yɔrɔn, i b'a sɔrɔ u b'an	pour cela,  pour cette envie, partout où on va il nous,
159727	170800	u b'an fɛngɛ, e min ye bilakoro ye ni donna solomaw ka bure kɔnɔ u b'i minɛ k'i lafa, u be basi ni to ni kini ni fɛnw bɛɛ fara ɲɔgɔn kan k'a di ma	il nous..., toi qui es non-circoncis, si tu entres dans la salle des circoncis ils te donnent assez de repas, ils assembleront, le tô, le couscous, le riz et autre et te le donner
171263	173835	pareseke k'i ma kan ka don yen, pareseke i tɛ cɛbakɔrɔ ye	parce que tu ne dois pas y entrer, car tu n'es pas circoncis
175123	177470	an tor'o de la, an terikɛ dɔ nana an ma 	on est demeuré ainsi, et un de nos amis est venu nous voir
178750	180470	ne yɛrɛ ka kɔrɔ n'a ye dɔɔnin	je suis même un peu plus âgé que lui
181578	183360	a y'a fɔ an mɔgɔ saba de ɲɛna	il a dit à nous trois,
183600	184931	filanan o ka kɔrɔ ni ne fana ye	le deuxième est plus âgé que moi
186060	187540	k'ale b'a fɛ ka kɛ cɛbakɔrɔ ye	qu'il veut devenir un circoncis
189516	194332	ko saki fuwa k'an bɛ taa mɔgɔ lajɛ soloma bure la, k'u tɛ son an ka don	chaque fois qu'on va voir les circoncis et ils n'acceptent qu'on entre
195656	197946	n'an bɛ taa yaala fana u b'a fɔ ko bilakorow ka b'an kɔ	et si on va à la promenade, on demande aux incirconcis de ne pas y aller
199190	200294	dɔnku anw bɛɛ bɛ segin segin	ainsi, on retourne tous
201060	201790	o man d'ale ye	il n'aime pas cela
202350	203306	k'ale b'a fɛ ko k'ale boloko	il veut qu'on circoncis
206349	208144	a y'a fɔ ne terikɛ ɲɛna	il l'a dit à mon ami
209577	211050	ne y'a kuma las'o ma	je lui ai apporté ses propos
211404	213699	an y'an sigi ka kuma kɛ, ka kuma kɛ, ka kuma kɛ	on s'est assis pour en parler
214255	216140	aa, ne ko nin ko in ko b'a kɔ de	Ah, je dis : cet acte aura des conséquences après
216740	217900	ayi ko foyi t'a la	non qu'il n'y aura rien
219080	221820	bon, ne terikɛ in ko, o tɛ siran ko ɲɛ, o ko: k'a b'a kɛ ni muru ye	 mon ami a dit: lui, il n'a peur de rien, il dit qu'il le fera avec un couteau
222055	223380	a ko  : ayi ko muru ka fari	il dit: non, le couteau est trop douloureux
224330	225821	ɔɔ, ko bon k'a b'a kɛ ni lamu ye	qu'il le fera alors avec une lame
227630	228940	dɔnku k'a bɛ timikala fara	donc qu'il prendra un morceau du tige de la canne à sucre
229400	230360	k'a bɛ se ka kɛ n'o ye	il dit que c'est faisable avec ça
230443	231218	a ko : ko de ka ɲi	il dit que c'est bien
232160	233170	bon, o kɛlen na	bon, après ça
234380	236254	a ye timikalafara ta ka n'a ye	il a prit la tige de la canne à sucre
236840	238880	an dɔnna olu ka du kɔnɔ o y'a sɔrɔ mɔgɔ  tɛ yen a don	on est entré dans leur maison, ce jour il n y avait personne
239841	241830	an mɔgɔ saba	nous trois
241830	244320	an nana n'a ye  lenburusunni dɔ kɔrɔ ka n'a sigi yen	  on l'a amené sous un petit citronnier, et l'assis
247930	251706	a fɔra an ɲɛna ko ni mɔgɔ bolo bɛ ko, ko lemurukumuni k'i b'o fili sanfɛ	on nous avait dit : quand on circoncit quelqu'un, on jette un citron en air
252005	253534	denmisɛnya kɔnɔ an b'o de dɔn kuwa	dans l'enfance c'est ce qu'on connaît
255305	256572	an nana ka n'ale la sigi	on l'a fait asseoir
257096	259360	a y' a kɔ sɛmɛ lemurula 	il s'est adossé contre le citronnier
260330	261861	ko ne ka bolo fila minɛ	que je tienne ses deux bras
262708	263848	aa, ne kɔni y'a bolo fila minɛ 	je lui ai pris les deux bras
268450	270833	o y'a minɛ dɔrɔn ka cɛya minɛ ka kun tigɛ	celui-ci le pris et a pris son pénis et a coupé son bout
271654	273090	mɛ a ma tigɛ kɔsɛbɛ	mais il n'a été complètement coupé
274023	275076	o ye cɛya kun tigɛ	il a coupé le bout du pénis
276219	277727	o kɛra dɔrɔn, joli bɔra dɔrɔn	après ça, dès que le sang a jaillit
278460	279422	a ni kule wili la	il se mit debout en criant
279540	280549	a y'i tufa ne la	il s'est arraché de mes mains
281620	282449	ne yɛrɛ  bɔra ka bin 	je suis même tombé
282860	284450	a tɛmɛna o la, a bolila ka taa u ka so	il est parti en courant chez lui
285772	286800	a taar'u ka so	il est parti chez eux
291586	296840	a bolo kora a ma tɛmɛ nimiti kelen ni dɔɔnin ka, a ba bolotɔ la nana anw fɛ yen no, a bɛka don kɛ	sa circoncision n'as pas dépassé une heure et plus, sa maman est venu chez nous en courant et dansait
