6677	8284	A ni ɲatuman	Salut
11603	12562	a ni  ɲatuman    	salut
13850	15193	ne tɔgɔ ye Korotumu Sisoko	je m'appelle Korotoum Sissoko,
16090	16926	ka bɔ Wagadu	je suis du Ouagadou.
18100	19028	Wagadu dugu jumɛ?	Quel village du Wagadu?
19989	20936	Ka bɔ Gunbo	De Goumbo.
22870	25248	N sigi yɔrɔ bɛnnen bɛ sigida duuruna ma	J'habite le cinquième quartier.
27897	30971	N bɛ n ka foli lase Mali kɔnɔ Mali kɔ kan.	Je salue l'intérieur et l'extérieur du Mali.
31963	33669	Farafina ni farajɛ la,	En Afrique comme en Europe,
34412	35760	n ka foli bɛ bɛɛ lajɛlen ye.	je salue tout le monde.
36985	38395	Ne bɛna n da don baro la.	Je vais prendre part à une causerie.
39348	41344	Bara-baro b'e komi an ka mara.	La causerie est en rapport avec notre éducation.
42366	45470	An ka bi mara ani kunu mara kan	Sur notre éducation d'aujourd'hui et celle d'hier.
47288	51830	Kunun mara ani bi mara o cɛ ka jan.	L'éducation d'hier et celle d'aujourd'hui sont différentes.
54909	56372	Anw ya sɔrɔ.	Nous avons vu
57290	69330	An bangebaaw marala maracogo mina,                           Olu y'an fana mara maracogo mina,                     ani an bɛ ka denw mara maracogo mina                                          danfara dɔɔni dɔɔni b'u bɛ ni ɲɔgɔ cɛ	la manière dont nos parents ont été éduqués,                              la manière dont eux aussi nous ont éduqués et la manière dont nous éduquons nos enfants,                             il y a des différences entre elles.
71410	77660	An ka fɔlɔ marala, an y'a sɔrɔ an ka cɔkɔrɔbaw  o bɛ muso naani ta	Dans notre éducation traditionnelle, nous avons vu que nos aïeux épousaient quatre femmes.
78760	88650	Muso naani furuli an ka cɔkɔbalu fɛ, ib'a sɔrɔ dumuso fɔlɔ, bɛɛ lajɛlen bɛ kalifa ale de la	Quatre femmes mariées par nos ancêtres, tout le monde était confié à la première femme de la famille.
90103	92382	Den bɛɛ lajɛlen ye ale de ta ye	Tous les enfants sont pour elle.
92880	99364	Hali dɔgɔni min mana de min dabɔ ka bɔ sin na,  o den kelen bɛna ta tun kana di dumuso fɔlɔ de man.	Même si une sèvre son enfant, cet enfant aussi sera confié à la première femme de la famille.
100770	105084	O dumuso fɔlɔ, i b'a sɔrɔ dɛbɛn ba kelen o de bɛ musokɔrɔ ba ka so kɔnɔ.	La première femme de famille n'avait qu'une natte dans sa chambre.
106004	108468	Den bɛɛ bɛ da dɛbɛ ba kelen de kan.	Tous les enfants se couchent sur une seule natte.
