9937	19490	Ayiwa ! N baden Farafinjamana cɛ ani muso, denmisɛn ani mɔgɔkɔrɔba,aw balimakɛ, aw denkɛ, aw dɔgɔkɛ Nakuntɛ Kantɛ ka bɔ Narena.	Alors mes frères et sœurs africains, jeunes et adultes, c'est votre fils et votre frère Nakounté Kanté de Naréna.
19700	24430	N sigilen don Bamakɔ Sebenikɔrɔ.	J'habite à Bamako Sebenikoro.
25410	30210	Bi ka bɔ ka baro kɛ an bɔkolo an'an danbe kan.	Aujourd'hui nous allons échanger sur nos ancêtres et nos valeurs traditionnelles.
31170	39680	An bɔra bɔkolo minnu na ani an ka danbelakow ani an bɛnba minnu tɛmɛna n'u ye kobaw kɛ.	Les lignées dont nous sommes issus et nos valeurs culturelles ainsi que nos ancêtres avec les grands actes qu'ils ont accomplis.
40350	42379	I n'a fɔ Sumaworo Kantɛ n'a ɲɔgɔnnaw.	Comme par exemple Soumaoro Kanté et ses semblables.
43230	45530	I n'a fɔ Makan Sunjata n'a ɲɔgɔnnaw.	Comme Makan Soundjata et ses semblables.
46040	49910	Bi an bɛna baroɲɔgɔnya kɛ o kɔnɔna de la.	Aujourd'hui nous allons échanger sur ça.
50370	53100	Ɛ ne balimakɛ Sidiki Tarawele!	Eh, mon frère Sidiki Traoré!
53710	62650	Bi ka baroɲɔgɔnya k'i fɛ ka d'a kan an ka danbew la i b'a sɔrɔ masakɛw tɛmɛna minnu ka tarikou maralen b'an bolo.	Échanger avec toi aujourd'hui car dans nos cultures, des rois sont passés dont nous avons l'histoire conservée.
63100	67150	Don dɔw la, an ka kan ka se ka baroɲɔgɔnya kɛ ɲɔgɔn fɛ.	De temps en temps nous devons échanger.
67340	70530	E yɛrɛ benbakɛ k'o ye Tarawele de ye Turamagan.	Toi même ton ancêtre est Touramakan Traoré.
70580	74170	An b'a fɔ ko Turamakan ani Kankejan, Muke Musa ni Muke Dantuma.	Nous disons Touramakan et Kankédjan, Mouké Moussa et Mouké Dantouma.
74270	75980	Olu ye Turamakan bɔnsɔnw de ye.	Ce sont les ancêtres de Touramakan.
76020	79810	Ne yɛrɛ fana ye cɛ min bɔnsɔn ye, o ye Sumaworo Kantɛ de ye.	L'homme dont moi aussi je suis descendant est Soumaoro Kanté.
79840	84280	A bɛ fɔ Sumaworo Kantɛ ma ko Kokoba ni Bantaba Ɲaniɲani ani Kanbasiga.	On appelle Soumaoro Kanté Kokoba ni Bantaba Nianiniani ani Kanbasiga.
84320	85590	O ye Sumaworo majamu cogo.	Ce sont les louanges de Soumaoro.
85650	88110	Nka an bɔra bɔkolo dɔ de la.	Mais sont descendons d'une lignée.
88260	96400	A ka kan an ka se k'o baroɲɔgɔnya kɛ ɲɔgɔn ye sabula mɔgɔ n'i m'i bɔkolo dɔn, i tɛ se k'i ka kɛta yɛrɛ dɔn.	Il est normal qu'on se raconte cela parce que si tu ignores tes ancêtres, si tu ne peux pas savoir ce que tu dois faire.
96590	99720	Ola anw ka danbelakow bɛ an bɔkɔlow de bolo.	Donc nos cultures sont liées à nos ancêtres.
99770	103260	Bɔkolow fana, taabolo de bɛ bɔkolo in kelen-kelenna bɛɛ la.	Chaque lignée auassi ses principes.
103340	105629	N'i y'i ka taabolo dɔn, i ka fili bɛ dɔgɔya.	Si tu connais ton histoire, tu feras moins d'erreurs.
106200	108250	O la e ye Mandeka ye.	Alors toi tu es de Mandé.
108300	116140	Ne yɛrɛ fana ye Mandekaya lasɔrɔ waati min Sumaworo nana Mande mara ka Mandekaw ka sairaw falen.	Moi aussi je suis devenu malinké lorsque Soumaoro est venu au Mandé et changer les lois du Mandé.
116210	119570	Ka sariya di Mande ma min bɛ ɲɛtaa di Mande ma.	Donner au Mandé des lois qui puissent le développer.
119690	123760	Ola e ni ne ye jɛɲɔgɔn kɔrɔ ye, an benbaw ye jɛɲɔgɔn kɔrɔw ye.	Alors toi et moi nous sommes des amis et nos ancêtres étaient des amis.
124620	127010	O la, Sumaworo Kantɛ o tun bɛ min ?	Alors où était Soumaoro Kanté ?
127370	129160	A tun sigilen bɛ Soso de.	Il habitait à Sosso.
129250	134070	Soso, an b'a fɔ Soso Sumaworo Kantɛ nka Sumaworo, a bɔra dɔw de la.	Nous l'appelons Sosso Soumaoro Kanté mais il est le descendant de certains.
134490	136400	Sumaworo dun bɔra jɔnw na ?	Alors qui sont les ancêtres de Soumaoro ?
137200	138780	Olu fana tun sigilen bɛ min ?	Eux aussi habitaient où ?
139270	142320	Sumaworo bɛnbakɛw, o tun sigilen bɛ Wagadu Kunbi Sale.	Les ancêtres de Soumaoro vivaient à Ouagadou Koumbi Saleh.
143830	152470	Tumana min Wagadu fanga bɛ senna, a y'a sɔrɔ Wagadu masakɛ Kaya Magan Sise o tun tɛ fanga kunna waati min.	Lorsque le pouvoir de Ouagadou était en cours, en ce moment le roi Kaya Magan était au pouvoir.
153050	162580	U nana Wagadu Kaɲagayanfan o mara k'o kalifa anw bɛnbakɛ kɔrɔba dɔ ma, o tɔgɔ ye Sumaworo kɔrɔba Jariso.	Ils sont venus confier le pouvoir de Kaniaga à l'un de nos ancêtres qui s'appelait Soumaoro Kôrôba Diarisso.
163140	170870	U ko ne bɛnbakɛ Sumaworo kɔrɔba Jariso ma ko Sumaworo Kɔrɔba Jariso, i k'i janto Kaɲaga mara la.	Ils ont dit à mon ancêtre Soumaoro Kôrôba Diarisso de veiller sur le pouvoir de Kaniaga.
171570	180750	sabula binkannikɛwalenw, dansogokɛwalew, mɔgɔ minnu bɛ na o kɛ Kaɲaga mara la, e ka fɛɛrɛ kɛ i se k'o bali.	Il faut essayer d'empêcher les attaques et les exactions dans la province de Kaniaga.
181390	183640	An ka laɲini ye sigidaw ka basigi ye.	Notre objectif est de stabiliser les lieux.
184160	190210	O kɛlen tuma min na, Sidiki, anw bɛnbakɛ Ngolo Kôrôba Diarisso, a donna Kaɲaga mara la.	Après cela, notre ancêtres Ngolo kôrôba Diarisso est entré dans la province de Kaniaga.
191090	196100	Tumana min na a donna Kaɲaga mara, a ye Kaɲaga ladon da kelen k'a bɔ da kelen.	Lorsqu'il a pris le pouvoir de Kaniaga, il a unifié toute la province de Kaniaga.
196500	201130	Ka Kaɲaga mara k'a kɛ Wagadu masakɛ ka hakilina ye.	Il a dirigé Kaniaga comme le voulait le roi de Ouagadou.
201970	209240	Sabula masaw ka miiri tun ye min ye, o de ye ka jamana ladon da kelen ka bɔ da kelen, bɛn ka sabati maaw ni ɲɔgɔn cɛ.	Car le souci des rois était de faire régner l'unité dans le pays, de faire régner la paix entre les gens.
209450	212710	[Donc] ni bɛn ma na, o b'a jira k'a fɔ sigi man di.	Donc s'il n'y a pas de paix, cela montre que la vie n'est pas belle.
213200	221750	Anw bɛnbakɛ, a bɛ nin baara kɛ waati min Wagadu faamaw fana de b'u sariya waajibiya ale kan.	Notre ancêtre, lorsqu'il faisait ce travail, les rois de Ouagadou lui imposait aussi leurs lois.
221800	228730	K'a fɔ a ka di anw ye cogo min, i b'a kɛ Wagadu faama sago de ye n'o ye Kayan Makan Sise ye.	Ils lui dirent, ce que nous voulons est que tu agisses selon la volonté du roi de Ouagadou qui est Kaya Makan Cissé.
229600	232540	O kɛlen tuma min, ale y'a ka waati kɛ.	Alors, il a fait son temps.
232740	236160	A ye waati jan kɛ a bɛ ka Kaɲaga mara.	Il a passé un long moment en train de gouverner Kaniaga.
236500	238210	A mɛnna kosɛbɛ a bɛka Kaɲaga mara.	Il a gouverné Kaniaga pendant assez longtemps.
238720	242750	O kɔnɔnan na fɔ ale nana fatu.	Pendant cela il est décédé.
243420	248250	Ale fatulen kɔfɛ, u nana Kaɲaga kalifa ale bɔna mɔgɔ wɛrɛ la.	Lorsqu'il est décédé, on a confié Kaniaga à l'un de ses descendants.
248560	251530	U b'a fɔ o ma ko Sumaworo Bala.	On appelle celui-là Soumaoro Balla.
252260	256490	O Sumaworo Bala Jugurukange, u nana Kaɲaga mara kalifa o la.	Ils ont confié le pouvoir de Kaniaga à ce Soumaoro Balla Diougouroukangué.
257060	264530	Ayiwa sabula masakɛ n'i ma mɔgɔ bila i ka sigida kunna ka yɔrɔw lakana, sigi bɛ gɛlɛya dɔɔni.	Parce que le roi, si tu ne confies pas les parties de ton royaume à quelqu'un, la vie devient un peu difficile.
266680	271270	N bɛnbakɛ Soma Bala Jugurukange, a fana mɛnna a bɛka Kaɲaga mara.	Mon ancêtre Soma Balla Diougouroukangué, il a aussi dirigé Kaniaga pendant longtemps.
271910	288560	A fana ka mara kɔnɔnan na, a y'a lajɛ k'i ɲɛmada an bɛnbakɛ kɔrɔba min tɛmɛnna n'o ye Sumaworo kɔrɔba ye, o ye baara kɛ ni hakili ɲuman ni miirina ɲuman minnu ye walasa ale ka se ka hakilina ɲuman wɛrɛw lanaati k'o fara a bɛnbakɛ ka hakilinaw kan.  	Pendant son règne aussi, il a observé les bonnes idées de notre ancêtre Soumaoro Kôrôba pour qu'il puisse en apporter d'autres bonnes idées.
288730	291840	Hakiliw de bɛ fara ɲɔgɔn kan ka kɛ hakiliba kelen ye, o bɛ Jamana jɔ.	Les idées s'ajoutent pour en faire une grande idée, c'est ce qui construit le pays.
292670	294772	A nana baara kɛ o cogoya la.	Il est venu travailler comme ça.
295970	297980	Ka dɛmɛ jumɛn ta k'a ɲɛsin Wagadu ma ?	Il a apporté quelle aide à Ouagadougou ?
298640	301160	A y'a ka baara fanba kɛ sɛnɛ bɛ kɛ cogo di.	Il a consacré la majeure partie de ses activités à comment développer l'agriculture.
301220	302220	A y'o ɲɛɲini.	Il a cherché cela.
302300	304400	Jiri bɛ bɔ cogo di ka banabaatɔ furakɛ ?	Comment guérir un malade avec les arbres ?
304500	310140	I b'a dɔn k'a fɔ ni bana nana, ni furakɛlibaga ma sɔrɔ a la, banabaatɔ jigi bɛ waaro.	Tu sais  quand on est malade et qu'on ne trouve pas le remède, on perd espoir.
310650	318180	[Donc] Sumaworo Kantɛ bɔra maa minnu na, olu kɛra mɔgɔw minnu sera ka jiri ɲini jiri min bɛ bana jugu furakɛ ka bɔ mɔgɔw la.	Donc les ancêtres de Soumaoro ont été des gens qui ont pu chercher des arbres qui peuvent guérir des maladies graves.
319780	324930	Ka taa jiriw fana ɲini, jiri minnu ni tɔgɔ t'u la ka na n'u ye an fɛ ka tɔgɔ da u la.	Partir aussi chercher et amener des arbres qui n'avaient pas de nom et venir leur donner un nom.
326660	329500	O fana y'a ka waati kɛ, a ye waati jan kɛ.	Lui aussi a fait son temps, il a fait un long temps.
329720	331164	A beka Kaɲaga mara.	Il est en train de diriger Kaniaga.
331260	337140	Waati min na a bɛka Kaɲaga mara, a bɛ kɛlɛ fana wuli Wagadu de tɔgɔ la ka taa kɛlɛ kɛ Wagadu de tɔgɔ la han.	Au moment où il dirigeait Kaniaga, en ce même moment, il organisait et faisait aussi des guerres au nom de Ouagadou hein.
337500	341890	N'a ye sebagaya sɔrɔ, fanga kuma bɛ taa fɔ jɔn ye, a bɛ taa fɔ Kaya Makan Sise de ye.	S'il gagnait, les questions relatives au pouvoir se traitaient chez qui, c'était chez Kaya Makan.
343090	345440	O fana y'a ka waati kɛ ka waati jan kɛ o cogoya la.	Lui aussi a passé son temps, un long temps comme ça.
345750	349260	O tɛmɛnen kɔfɛ, u b'a fɔ dɔ ma ko Sumaworo Gigin.	Après cela, ils appellent un aussi Soumaoro Guiguin.
349330	350830	Sumaworo Gigin kɔrɔ ye mun ye ?	Que signifie Soumaoro Guinguin ?
351390	358600	Soma Ngolo kɔrɔba Jariso fɔlɔ-fɔlɔ min nana n'o tun bɛ fanga kunna kaɲaga, ko nin a kɛra i n'a fɔ a mɔkɛ. 	Le tout premier Soma Ngolo Kôrôba Diarisso qui est venu et qui était au pouvoir à Kaniaga, que celui-là est comme son grand-père.
358930	364000	Sabula Soma Bala Jugurukange, a y'a fa Ngolo kɔrɔba Jariso de tɔgɔ da.	Parce que Soma Balla Diougouroukangé, il a donné le nom de son père Ngolo kôrôba Diarisso à son fils.
364150	367430	Nin o ye ale ye denkɛ min sɔrɔ, a fɔra o ma ko Sumaworo Gigin.	C' est son fils Soumaoro Guiguin.
367750	371120	Gigin, u b'a fɔ o de ma ko dɔnkotigi.	Guinguin, c'est ce qu'ils appellent le détenteur du savoir.
371170	375970	Maa min ka dɔniya bonyana, dɔniya bonyana maaw hakili ma k'a kɛ i b'a fɔ surɔmɔgɔ.	Une personne dont le savoir a assez augmenté pour la compréhension des gens, pour paraître comme un sorcier.
376390	378490	N'i ye ko min fɔ dɔrɔn, a bɛ wuli k'o kɛ.	Si tu lui dis une chose, il se lève immédiatement pour faire ça.
378890	380600	Ko nin kɛra Sumaworo Gigin ye.	Que celui-là est devenu Soumaoro Guiguin.
381720	383120	A fana ye mara kɛ.	Il a aussi gouverné.
383350	385880	Nka gɛlɛya jumɛn tun b'u da la ?	Mais ils avaient quelle difficulté ?
386730	388800	Dɔnikɛlaw don, u bɛ kodɔn.	C'étaient des connaisseurs, ils avaient le savoir.
389050	395920	Nin bɛɛlajɛnnen kɔfɛ, u bɛ taa u ka marakan, o ɲɛfɔli de kɛ Wagadugukaw ye.	Après tout cela, ils partent faire le compte-rendu de leur pouvoir à Ouagadou.
396820	400230	A, i bɛ mara kunna nka mɔgɔ wɛrɛ de fana bɛ k'i mara.	Ah, tu diriges le pouvoir mais tu es dirigé par une autre personne.
400530	404020	U nana a lajɛ sisan, ayiwa nin kɔni ye ko min ye nin ka gɛlɛn dɔɔni.	Finalement ils ont dit que ça c'est un peu compliqué.
404250	408770	Anw kɛra maa ye maa min kɛlendon ka marada segin Wagadu ma.	Nous sommes des gens qui rétournent le pouvoir à Ouagadou.
408820	415990	Wagadu tun kaɲalen don marada min na, a bɛ fɔ o de ma ko Kaɲaga, maa min ye i kaɲa k'i ka mara wuli k'i dɛsɛ k'u mara ka ɲa.	La province qui avait tenu Ouagadou en échec, c'est ce qu'on appelle Kaniaga, la personne qui t'empêche de bien diriger ton pouvoir.
416100	421810	Ola anw ye sebagaya dɔ sɔrɔ sabula Wagadu ma se ka Kaɲaga mara.	Donc nous avons eu une victoire car Ouagadou n'est pas parvenue à dominer Kaniaga.
422090	423750	Nka anw de cira ka na Kaɲaga mara.	Mais c'est nous qui avons été envoyés gouverner Kaniaga.
424440	436100	O la n'an ye Kaɲaga mara, an bɛna den minnu bange, an k'olu lakalan kalansen na kalansen min b'a to nin an ka fanga bɛ segin an yɛrɛ ma k'a k'an yɛrɛ ta ye ka bɔ maraka fanga yɛrɛ kɔnɔ.	Alors si nous avons dirigé Kaniaga, les enfants que nous allons avoir, nous allons leur transmettre un enseignement qui puisse nous faire retourner notre pouvoir pour quitter la domination soninké.
436150	441780	U nana sa n'u den min bɛ sigi golo kunna, u b'o lakalan masaya kɛwale ɲumanw na. 	Alors s'ils ont un enfant qui doit accéder au pouvoir, ils lui enseignent les bonnes pratiques du pouvoir.
441870	446260	Ani n'i b'a fɛ k'i yɛrɛta ka bɔ fanga soba bolo ka k'i ka marabolofara ye.	Et puis si tu veux être indépendant en te retirant de la grande dominance pour fonder un royaume indépendant.
446440	448210	U b'o fana kalan kɛ u denw kun.	Ils enseignent cela aussi à leurs enfants.
449330	457210	O la Soma Bala Jugurukange denkɛ Sumaworo Gigin, o fana nana Waraban Bamanan sɔrɔ. 	 	Donc le fils de Soma Bala Diougouroukangué, Soumaoro Guiguin a aussi donné naissance à Waraban Bamanan.
457750	461330	O Waraban Bamanan, dɔw yɛrɛ ko a ma ko Worobaa Banbarɔ.	Ce Waraban Bamanan, certains l'appellent aussi Worobaa Bambarɔ.
461890	464274	Dɔw ko a banna a maw na.	D'autres disent qu'il a nié ses Seigneurs.
464690	465690	Ayiwa a kɛra cogo di?	Alors ça s'est passé comment ?
466270	472980	Ale de ko Wagadu faamaw, aw de bɛk'anw mara cogo min ka d'aw ye.	C'est lui qui dit : les rois de Ouagadou, vous êtes en train de nous gouverner comme vous voulez.
473570	479960	Nka anw de fana ye Kaɲaga mara sabula aw dɛsɛra ka Kaɲaga kɛ aw sago ye.	Mais c'est nous qui avons dirigé Kaniaga car vous n'avez pas pu les gouverner comme vous voulez.
480480	481480	Sidiki, o gɛlɛyara dɛ.	Cela n'a pas été facile hein, Sidiki.
483000	488080	Ayiwa a ye hakilina min ta, na n ka an ka mara bɔ Wagadu bolo.	Alors ce qu'il a décidé, je vais retirer notre gouvernance de la main de Ouagadou.
488300	492256	Anw ka mara ka segin, a ka kɛ anw ta ye.	Que notre gouvernance revienne à nous-mêmes.
492510	496050	Waraban Bamanan, anw bɛ disɔngɔn de sara Wagadugu ye.	Waraba Bamanan, c'est nous qui payons la dîme à Ouagadougou.
497250	501820	Ka nafolo dɔ faraɲɔgɔn kan k'o ci ka taa marakafaamaw ma.	Collecter une fortune pour l'envoyer aux rois Soninkés.
502290	504620	O bɛ kɛ disɔngɔn ye.	Cela devient la dîme.
505200	511110	I ye nin faamuya kɛ : ka fɛn dɔ sara faso kunkɔrɔ jamana mara faaba bɛ yɔrɔ min.	Tu as compris cela : payer quelque chose au nom de la patrie là où il y a la capitale du pays.
512120	515310	Waraban Bamanan de ko ale tɛna o sara tuguni.	C'est Waraban Bamanan qui a dit qu'il ne payera plus cela.
515750	517200	A y'o fɔ a da la.	Il a clairement dit ça.
517460	527370	.	Les gens de sa province qui est Kaniaga lui ont dit hum, si tu refuses de payer ça et qu'ils se fâchent, ils viendront détruire notre village.
528130	532480	A ko ayi, a ko cɛbakɔrɔ jitɔ tɛ se k'a ka hakilina baara abada.	Il a dit non, un homme peureux ne peut jamais appliquer ses bonnes idées.
533560	542080	A ko ne b'a waleya n'a ma kun mɔgɔ min fɛ, i bɛ bɔ Kaɲaga de, wa ni n bɔra i bɔli kalama hali ni n b'i kɛ kɛlɛ in saraka.	Il a dit que je vais l'appliquer et celui qui n'est pas d'accord, qu'il quitte Kaniaga ; puis si je te vois sortir je vais te sacrifier pour cette guerre.
542370	546060	U ko a, nin ye Waraban Baman, ni y'a sɛbɛ ye.	Ils ont dit ah, Waraban Bamanan est au sérieux.
546110	552270	O kɛlen tumana min, marakaw ka ciden nana, Kaya Makan ka ciden nana.	Après cela, le messager de Kaya Makan est venu.
552720	559850	Ko Kaɲaga marabolo bɛ Waraban Bamanan min bolo k'a ka disɔngɔn di ka taa.	Qu'il est demandé à Kaniaga qui est dirigé par Waraban Bamanan d'envoyer les impôts.
560300	563884	Mande, dɔw b'a fɔ disɔngɔn in ma ko ninsɔngɔn.	O Mandé, certains appellent ceci disongon par ninsongon (impot).
564460	569820	A ko a tɛ Wagadu faama jaabi, a y'a da den, a ma kuma.	Il a dit qu'il ne va pas répondre au roi de Ouagadou, il s'est tû.
570470	573131	Olu ye waati jan kɛ, u ma jaabi sɔrɔ.	Ceux-là ont passé un long moment et ils n'ont pas eu de réponse.
573400	574750	Mun de nana kɛ ?	Alors qu'est-ce qui s'est passé ?
574980	579937	Ahan ! Wagadu ka cidenw mɛnna u ma segin.	Ahan ! Les messagers de Ouagadou ont duré sans rentrer.
580160	585030	U seginna, Wagadu ka cidenw seginna.	Les messagers de Ouagadou sont retournés.
585250	590271	U ko n'i y'a ye a m'an jaabi, a ma kuma, ko kumabaliya nin fana ye jaabi de ye.	Ils ont dit si vous voyez qu'il ne nous a pas répondu, il n'a pas parlé, ce silence est aussi une réponse.
