32205	34000	(Arabe)	Arabe
36764	37470	Lamini	Lamine
39294	41236	An bɛ Ala fo k'a waleɲumandɔn	Nous remercions Dieu
44558	45500	San damasa Ala	Créateur des cieux
46382	47705	duguda masa Ala	Créateur de la terre
50147	51852	Danfɛn bɛ danmasa Ala	Créateurs de tout créatures
52676	54117	Anb'a fo  k'a waleɲuman dɔ	Nous le remercions
56294	57382	Kanun baga minbe ala la	L'être qu'il a aimé le plus,
59117	60558	N'o ye sayiban mamadu ye	Qui est Mohamed (PSL)
61382	62941	an b'o fo k'o waleɲumandɔn	Nous remercions ce dernier
65205	66705	Bi, ne jeli Fuseni kuyate	Aujourd'hui, Moi Djeli Fousseyni Kouyaté
68176	70164	M,bɛ barika bla n'bɔkolo ye	Je loue mes aïeux
72058	73647	A kɛra cɛ ye, a kɛra muso ye	Hommes ou femmes
75176	77029	Bɛ bɛ barika bla i bɔkolo deye	Tout le monde loye ces aïeux
77558	78294	Nfa nin nba,	Mon père et ma mère
80117	82117	Ne fa tɔgɔ ko Balaba Seku kuyate	Mon père s'appelle Balaba sékou Kouyaté
83264	84911	Nba tɔgɔ ko jɛfadima kuyate	Ma mère Djéfadima kouyaté
86764	88029	Ne yɛrɛ ye kuyate ye	Je suis Kouyaté
90558	92264	Ne ye filani fila de ye	Je suis jumeau…
92411	93852	Nfilani ɲɔgɔ ye Alasan kuyate	mon jumeau se nomme Alassane Kouyaté
95880	96480	(bon...)	Français
97130	97830	Lamini,	Lamine
98980	99980	diɲa kadi,	La vie est belle…
101460	102760	(Mais) niyame diɲa kadi	mais la beauté de la vie
104440	105520	diɲa kɔnɔ mogow de do	Elle est liée à l'Homme
107410	109280	I n'a mɛ ko dugu tɛ diya dugudenw kɔ ya?	On dit souvent que la beauté du village est liée à ses habitants
111880	113200	No tɛ sankolo ni dugu kolo	Les cieux et la terre
113780	115060	 a bɛ dalenbɛ ko mamadu	Ceux-ci existent par amour pour Mohamed(PSL)
116330	116940	mu y'o ye?	L'accent est mis sur quoi ?
117040	117770	kanun de do	C'est sur l'amour
119029	120300	(bon) kanun de y'a se han	C'est cet amour qui nous amène ici
122200	123460	An b'an kanun bagaw bɛ fo	Saluons ceux qui nous aiment.
126120	127327	Sayiba ni mamadu	Ce Mohamed,
128600	129820	kalanfɛn caa nana 	Parmi tant de livres sacrés
131195	132600	kuranɛ nana ale de kanma	C'est le coran qui lui est envoyé
134720	135080	o kuranɛ	Ce coran contient
137260	138150	haya wawɔɔrɔ	six mille
138980	139970	Haya kɛmɛwɔɔrɔ 	six cents
140838	141730	haya biwɔɔrɔ	soixante
142150	142790	haya wɔɔrɔ	et six versets
144470	145460	N'i ya mɛ kuma	Parlant de la parole,
145936	146790	tanuli	les louanges
147992	149230	ala y'a yɛrɛ tanu	Cela remonte à Dieu
151230	152360	ala ya yɛrɛ tanu	Dieu a fait ses propres louanges
153500	154360	sura min kɔnɔ	dans le verset
154430	155840	a tɔgɔ ko kulihuwalayu	Ce verset est [koulhouwalahou
157390	158490	a fɔ ko mahamadu	Demandant au prophète de dire
158640	159590	a fɔ ko kul	arabe
160592	162090	masa wɛrɛ tɛye ni ale ala tɛ	Il n'y a pas de Dieu de moi
164620	165350	i y'a famu ?	Tu comprends ?
167380	168250	o mamadu	Ce Mohamed(PSL)
168670	170780	ala tɔgɔ la se	Par le nom de dieu
171157	172780	ka dinɛ diya mɔgɔw ye	il transmit le message de dieu au monde entier
174560	176050	ola ne yɛrɛ jeli Fuseni	Alors moi djeli Fousseyni
177920	178620	be ala fo	Je remercie Dieu
178684	179450	ka anaw fo	mon père
180620	181900	ka anbɔkolow bɛ fo	Mes ancêtres aussi.
182930	184430	Ne sewara nbɔkolo la	Je suis fier de mes ancêtres
186530	187250	ka ndiya	Je m'en réjouis
188046	189820	ni ala y'i sɔ bɔkolo juman na	Si Dieu te donne la chance d'avoir des bons ancêtres
190847	192220	i be ala fo k'a waleɲuman dɔn	Il va de soit, de le remercier
194145	194890	i y'a famu?	Tu comprends ?
196520	198100	hali ni yɛlɛma kɛera kura ye	Même s'il fallait refaire le monde
198860	199732	ne bɛ ala deli	mon souhait serait
200371	202140	nka na jeliya ( gamu) kɔnɔ (quoi)	de devenir griot
203356	204450	jeliya kadi	C'est beau le griotisme!
204990	205970	fɛnbɛ b'a kɔnɔ	Tout y est
207477	210530	ni y'a mɛ ko jeliya, a fɔ ko hɔronya	Qui parle de griotisme, parle de noblesse
212052	214710	( mais) ni kow kera cogo o cogo kolow bala	Mais dans toute chose, il y a des mauvais
216820	221900	Ne ka ala deli ye hali n'an wolola kura ye ne ka ke jeli ye	Comme je l'ai dit, mon souhait serait de devenir griot même si le monde était à refaire
222830	224170	ala ye ne sɔn jeliya la	Dieu m'a donné cette grâce
225070	227240	ne bɔra jelikɛ jelikew  de la	Je suis descendant des grands griots
228676	229480	i y'a famu	Tu comprends ?
231700	233240	mɔgɔw be keela min tɔgɔ fɔ	Le Kela dont les gens parlent souvent,
