4280	8140	Eee an b'Ala fo k'a barida.	Euh, nous saluons et remercions Dieu !
9420	11330	Ne tɔgɔ ye Nagnini Koné	Je m'appelle Nagnini Koné.
12260	15920	Ne bɛ bɔ Falikɛ Diarra.	Je viens dans le village de Falikɛ Diarra.
16840	18620	Juma Falikɛ 	Falikɛ de DJouma.
18840	20360	A fa ye Kasiri ye.	Son est Kassiri.
20980	26310	Ne ka sigida bɛnnen bɛ sigida filanan ma, Bamakɔ Ɲarela.	J'habite à Ɲaréla dans la commune deux de Bamako.
27580	29980	Ne bɛ Ala fo k'a barida.	Je salue et remercie Dieu.
31250	32940	Fɔlɔ bamananya>>	Autrefois, le mode de vie traditionnelle>>
33820	35420	Laada kɔrɔlen>>	L'ancienne coutume>>
36380	37950	Fɔlɔ bamananya de tun bɛ ye.	Auparavant, nous vivions dans le mode vie traditionnelle.
38840	45030	Bamanan bɛ boli sɔn u bɛ komo bɔ, o y'a sɔrɔ silamɛya tɛ yen.	Le bambara adorait féticher et utilisaient le komo avant l'avènement de l'islam.
45450	51530	O y'a sɔrɔ hɔrɔnya ani yɛrɛwoloya ani danbetigiya o de tun bɛ yen.	En ce moment, il y avait l'honnêteté, la légitimité et la dignité.
52730	60740	N'i kɛra bamananden k'a kɛ yɛrɛwolo ye ka kɛ hɔrɔn ye, i ti maa janfa.	Un bambara légitime et honnête ne trahit personne.
62910	71250	Fɔlɔ anw bamananw, laada kɔrɔlen na, anw baw tun bɛ kɔɔri de san o b'a d'an man.	Chez nous, les bamabara auparavant, nos mamans nous achetaient du coton.
71680	77150	An musomaniw gurupu bɛ fara ɲɔgɔn kan, an bɛ dalajɛ ka taa musokɔrɔba kelen ka so.	Nous les filles se réunissaient chez une seule vieille mère.
77510	82790	Musokɔrɔba in so, n'an b'a kono an bɛ se ka kɛ npogotigui bi saba, bi naani.	Nous pouvons aller jusqu'à trente ou quarante personnes chez la vieille dame.
84370	89480	Bɛɛ ba bɛ kɔɔri san ka d'i ma i bɛ na a b'a sigi su fɛ a bɛ kɔɔri kolo bɔ.	Chaque maman achète du coton pour sa fille, tu viens la nuit, vous allez égrener le coton.
89910	94930	N'a ye kɔɔri kolo bɔ karida bɛ di aw ma a bɛ kɔɔri siyen.	Si vous finissez l'égrenage, on vous le cade, vous allez filer le coton.
95490	98310	N'a ya siyen a b'a kɛ fɛrɛ kɔnɔ ka sigi.	Si vous le tissez, vous le mettez dans une corbeille.
98600	103480	I bɛ jɛnɛ ta k'i sigi kalajɛ i b'o fosi ka meleke.	Tu prends le fuseau et t'asseoir pour l’enrouler.
103800	106140	N'i y'a meleke i bɛ kɔɔri parata.	Si tu l’enroules, tu files le coton.
106330	108780	Npogotigi bi saba bɛɛ bɛ kɔri parata.	Toutes les trente filles filent le coton.
108930	111790	Dɔ ta ye falen ye dɔ ta ye gese ye.	Certaines font de fils
112000	115020	N'an y'o falen n'o gese parata k'o ban>>	si l'on termine d'enrouler ces fils>>
117100	122960	Fonɛnɛ mana se o bɛ bɛn an ka cɛmaniw ka lada ɲɛnajɛ dɔ ma.	Le début de la saison froide coïncide avec l'une de nos rites traditionnels des garçons.
123280	125110	Dugu cɛbalen bɛɛ bɛ wele.	On appelle tous les initiés du village.
125460	132040	Bamananw bɛ tabale gosi ka dugu n'a lamini bɛɛ wele k'an bɛn'a ka cɛmaniw sigi nɛgɛ kɔrɔ bi.	Les bambara tapent le grand tambour pour inviter les villages environnants à assister aux cérémonies de circoncision de leurs garçons.
133170	135840	N'an nana an bɛ taa an bɛ si ka ɲɛnajɛ kɛ fɛrɛ la.	Nous partons fêté à la place publique pendant toute la nuit
136250	137820	An b'an ka lada donkiliw da.	Nous chantons nos chansons traditionnelles.
138030	139130	An bɛ ton kɛ.	Nous dansons.
139330	141710	An nisondiyalen bɛɛ kɔntannen.	Nous sommes toutes égayés et contentes
141980	144440	Bɛɛ b'a fɔ ko n den bɛna don cɛya la bi.	Tout le monde dira que son garçon aura la qualité d'homme aujourd'hui.
144700	151030	O y'a sɔrɔ cɛw bɛ san mugan, san tan ni duuru i b'o sɔrɔ k'a sɔrɔ i ma sigi nɛgɛ kɔrɔ.	Durant cette période, les garçons pouvaient atteindre quinze à vingt ans sans être circoncis.
