25250	28400	An sira kayira  ala ka tile kayira d'an bɛ lajɛlen ma.	On a passé une bonne nuit et nous vous souhaitons une bonne journée pour tous.
28950	30810	Ne tɔgɔ ye awa kuyate	Mon nom est awa kouyaté.
31590	32940	Nbɛ bɔ tiɲɛdɔba	Je viens de tiendoba.
33620	35160	Yen ye nfa so ye.	Là-bas c'est chez mon père.
35630	37840	In sigiyɔrɔ ben ne don narena ma.	Mon lieu de résidence est naréna.
38710	40470	Ne ye ɲamakala kabila mɔgɔ ye	Je suis du clan des hommes caste.
42500	45580	Ncɛlankaw  o lu yɛrɛ ye ɲamakala  kabila mɔgɔ ye.	La famille de mon mari du clan des hommes caste.
48150	51150	Ɲamakalaya ye bonda nani de ye.	Le clan des castes est composé de quatre familles.
52890	55920	Ɲamakala bonda fɔlɔ ye numu ye 	La première famille est les forgerons.
56260	60170	Ɲamakala bonda filan o ye jeli.	La deuxième famille est les griots
60340	63250	Ɲamakala bonda sabanan ye funɛ ye.	La troisième famille est les "funɛ".
64090	67840	Ɲamakala bonda nani o ye garange ye.	La quatrième famille est les cordonniers.
69250	72570	Ɲamakalaya kabila kɔnɔ ne ye jeli bonda mɔgɔ ye	Dans le clan des castes ,je suis griotte.
74030	75280	Nan tɛ bila	Si c'est pas aujourd'hui.
75790	77447	Fɔlɔ fɔlɔ la ni dɛsɛ tɛ.	Auparavant si
77880	79880	An kun bɛ ɲamakal musow de furu.	On mariait les femmes de caste.
80620	82040	Kana an ga so.	pour les ramener chez nous.
83000	84550	N'o kɛra siya tɛ tunun.	C'est comme ça qu'on garde l'origine
85890	88290	Ɛ an bɛ bi tile min na	Bon de nos jours
89710	91850	Siya bɛɛ bɛ ɲɔgɔn ta sisan.	Toutes les ethnies se marient maintenant entre elles.
92670	95190	Dan kari bɛ dɔw ta la dan kari tɛ dɔw ta la.	Il y a des interdits pour certains et non pour d'autres.
95810	99010	Ɛ sariya la i k'i yerɛ ta o de kaɲ. 	Mais se marier dans son clan c'est ça qui est bien.
99190	100970	O la i siya tɛ tunun i ma.	Dans ce cas, tu ne peux pas être perdu dans ton ethnie.
101700	105770	Ne cɛlankaw ye kante numunw ye ka bɔ narena	Les gens de ma belle famille sont des forgerons de naréna.
107310	114980	Nin sababu ye ,ka ni kuma la se nma  o sababu ye nimɔgɔkɛ ye no ye nakuntɛ kante ye.	Pour avoir cette émission c'est grâce à mon beau frère nakountɛ kanté.
116380	119760	O ye kante numun ye ka bɔ narena.	Il est un forgeron de naréna.
120770	123010	Ncɛ yɛrɛ ye musa kante	Mon mari même est moussa kanté.
123120	124500	N'o ye nakuntɛ kɔrɔkɛ ye	Qui est le grand frère de nakounte.
124940	128920	Nbɛ barika bila narena kɛlɛbolo saba bɛ la jɛlen ye.	Je remercie les trois branches de guerre de naréna.
130130	132600	An tɛ kɛ foyi ye n'an jatikiw tɛ	On peut être rien sans nos nobles.
133780	139930	Ɲamakala okumu kɔnɔ tariku ye  cɛw ka baara de ye.	Dans le cadre du métier des hommes de caste les histoires sont réservées aux hommes.
139980	141680	Muso ka baara tɛ tariku ye	Ce n'est pas le travail des femmes.
144280	147850	Komin baara laɲini ye ko fɔ muso de kukan ka min a la	Comme ce travail demande la voix d'une femme.
148780	151230	O yɔrɔ kama nbɛ se ka dalamaka dɔni	C'est pour cela que je vais parler un peu.
152160	153670	 Nma ngaraya fɔlɔ.	Je n'ai pas ce niveau pour le moment.
