1100	2290	ça tourne	ça tourne
3760	4710	Action	Action
8910	11440	Al-ḥamdu l-illāhi rabbi l-ʿālamīn	Al-ḥamdu l-illāhi rabbi l-ʿālamīn
11570	12980	al hamdulillah kasera	al hamdulillah kasera
13255	14385	alhamdulillah kabira	alhamdulillah kabira
15080	17610	alhamdulillah ala kulli hal. A barika Ala ye.	alhamdulillah ala kulli hal. Dieu soit loué.
18460	19590	An bɛ Ala fo.	Nous remercions le Dieu.
20120	21370	Ka Ala waleŋuman dɔn	Nous lui montrons notre gratitude.
22130	23930	Masa min ka sew kɔrɔta le do	Le roi dont les capacités sont les plus grandes.
24880	26260	Ala fo len kɔ fɛ	Après avoir salué Dieu.
26730	28720	An bɛ seli a ka ciba sanima yi kan	Nous louons son prophète purifié
29320	31250	Ni o de ye Mahamadu Mustafa	Qui est Mohamed Moustapha
31890	32420	Ɛɛ!	Eh!
32720	34390	Kira fɔlɔ ani Kira laban	Le premier et le dernier prophète.
34700	37530	N ba fɔ allahumma salli ala sayyidina mohamed	Je dis allahumma salli ala sayyidina mohamed
38260	39910	[UNDECIPHERED]	ARABIC CITATION
40370	42000	[UNDECIPHERED]	ARABIC CITATION
42735	44425	[UNDECIPHERED]	ARABIC CITATION
44960	47550	[UNDECIPHERED]	ARABIC CITATION
48240	50870	[UNDECIPHERED]	ARABIC CITATION
51740	53870	An seli le kɔ ciba sanuman yi kan.	Après avoir prié sur le messager purifié
54600	56760	Ɛɛ Alah> barikada le kɔ fɛ	Après avoir loué Dieu
57540	59587	Ɛɛ N Mahamadu Dante	Euh moi, Mahamadou Dante
59888	61795	N bi aw ɲɛkɔrɔ bi	Je suis devant vous aujourd'hui
62190	63399	N ti na kuma	Je ne vais pas parler
63654	65050	Ka fɔ ko N be se kuma na	Comme je suis un grand orateur
65701	67491	N ti na kuma ka fɔ ko kuma kadi ɲe	Je ne vais pas parler, comme j'aime parler.
68189	69329	N bi na kuma	je vais parler
69450	70884	Ko N ye ci den de ye	En tant que messager
71365	72422	Ci dun	Message cependant
72478	74214	Nafa fosi te ci la fo a lase li kɔ	Il n'y a pas d'autre objectif à un message que de le transmettre.
74271	74931	Hatɛ	Oui !
74997	76035	Al Hamdulillah	Al Hamdulillah
76233	78384	N be kuma ni n faw nɛn kun ye	Je parle avec la langue de mes ancêtres
78440	78969	Naamu	Oui
79025	80855	N be kuma ni bɔ kolo nɛ kun ye	Je parle avec la langue de mes racines
81299	82657	Eliya Dante	Elya Dante
82792	84678	A den kɛ de be ka kuma	C'est son fils qui parle
84754	85056	Naamu	Oui
85226	87018	Sidiki Dante den de bɛ ka kuma	Le fils de Sidiki Dante est celui qui parle
87094	87414	Hatɛ	Oui
87952	89745	Basidiki Dante den de bɛ ka kuma	Le fils de Basidiki Dante est celui qui parle
89810	90527	Sika taala	Sans aucun doute
90583	91885	Bakari Dante den de bɛ ka kuma	Le fils de Bakari Dante est celui qui parle
91913	92442	Naamu	Oui !
92599	94769	Baseku den ani Jeliba fini den de bɛ ka kuma	Le fils de Baseku et Jeliba Fini est celui qui parle
95382	96137	Bi !	Aujourd'hui !
96986	98288	An bɛ jumɛn kan?	Sommes-nous sur quoi ?
99015	101203	O de ye anw ka seko	Qui est notre capacité
101392	102939	Ani an ka dɔnko	Et nos connaissances
103471	105754	An ka>Ani an ka tabiya tigi kɔrɔw	Et nos ancien de nos coutumes
106216	108103	Minnu yu cɛ siri ni jamanayin na yan	Ceux qui ont travaillé dur dans ce pays.
108782	111084	Ni u yu seko nu dɔnko bɛlajɛlen kɛ	Qui ont fait tout ce qui était en leur pouvoirs
111433	113490	Walasa jamanayin bɛ se ka bɔ dingɛ kɔnɔ	Pour que ce pays sorte du trou
