1950	3650	um um um    	Bruit de gorge
9432	15110	Anw b€ ala fo ka ala  barika da, ka diɲɛ maa fo, ka jiɲɛ maa fo, ka jiɲɛ maa barika da.	Nous saluons Dieu et nous le remercions, nous saluons tout le monde et nous le remercions.
16670	23060	Bi, [alihamudulilaa], anw bɛ Mali, dugu min n'a tɔgɔ ko Bamako.  	Aujourd'hui, Dieu merci, nous sommes au Mali, dans la ville de Bamako.
24692	33060	 Anw bɛ jiɲɛ maa fo , u mana sɔrɔ  lahalaya fɛnfɛn kan ani u mana sɔrɔ, sɔrɔ  cogo o sɔrɔ cogo la, k'u fo k'u barika da.	Nous saluons tout le monde, peu importe ce qu'ils font et quelles que soient leurs situations.
34667	38400	  Bi  anw sigilen don, a kanunnen don, an ka kuma Mali kan.  	Aujourd'hui, il nous est demandé de parler du Mali.
40675	43330	Mali, jamana jumɛn don ?	Le Mali, c'est quel pays ?
44407	48810	A jamana tun bɛ cogo jumɛn na fɔlɔ, yani  a ka fɔ ka fɔ ko Mali ?	Comment était ce pays avant qu'on l'appelle le Mali ?
49645	52370	Sabu, [indépendance] taalen de a fɔra ka fɔ ko Mali.	Parce que, ce n'est qu'après l'acquisition de l'indépendance, qu'on l'a appelé le Mali.
52698	56370	O y'a sɔrɔ, Mali tun bɛ, maaw tun bɛ yan.	Le Mali existait déjà, ainsi que les habitants
57991	64300	 Wakaduu tun bɛ,  Wakaduu kɔfɛ, Manden kɛra ye, Segu tun bɛ.	Ouagadou a existé, après Ouagadou, il y a eu le Mandé, Ségou était là.
64709	66340	[Empire] Sɔngoyi tun bɛ.	L'empire Songoy existait.
66666	71610	Nin bɛɛ tun ye jamana in maara masaw ye, waati waati de la.	 Tous ces empires ont existé à différente époque…
72687	88490	ŋ	Ouagadougou, l'empire de Sosso, l'empire de Manden et l'empire Songoy, mais c'est pour montrer à tout le monde que ce pays est issu d'un passé où il y avait des savants.
88950	95180	Nka, a y'a sɔrɔ jiɲɛ maa ma caya, maaw tun tɛ [comi] i n'a fɔ bi caya la..	Mais cela a trouvé que le monde n'était pas peuplé, pas aussi peuplé qu'aujourd'hui.
97492	101960	Mun nana ka na kɛ farafinna n'o ye Mali ye ?	Qu'est-ce qui est arrivé en Afrique, qui est le Mali ?
102708	111330	Anw bɛ fɛ ka kuma min kan, u ye fɛn dɔ sigi, u ye [valeur] dɔ sigi; n'o ye ko dɔn ni [culture] dɔ ye, u ye min sigi anw n'u ni ɲɔgɔn cɛ.	Ce sur quoi nous voulons parler ; c'est des choses, des valeurs qu'ils ont établies, qui sont, certaine connaissance et culture entre nous et eux.
111687	118340	Min kɛra nafaba ye, kunun o a tun sidɔnna, nka bi maaw t'a la ka sidɔn.	Ce qui est devenu très important, c'était reconnu avant, mais personne ne le reconnais aujourd'hui.
119914	120914	O ye jumɛn ye ?	Qu'est-ce que c'est ?
121070	138150	A bɛ fɔ min ma ka fɔ ko jeliya, garankɛya, numuya, finɛya, maabɔya, banbandɔya, sakeya, labbɔya, kusantakeya ani gesereya.	 C'est ce qu'on appelle être : griot, garanké, forgeron, finè, maboh, banbando, saké, laboh, koussantaké et guécéré.
139062	142190	Nin bɛɛ faralen ɲɔgɔn kan de tun ye ɲamakalaw ye.	C'est tous ceux-ci qui étaient appelés les hommes de caste…
144928	162140	Nka sanni, a ka fɔ ka fɔ ko ɲamakalaw, sabu ɲamakala ɲamakala, a ka fɔ a bɛɛ faralen ɲɔgɔn kan, a ka fɔ a ma ka fɔ ko  ɲamakala, o fɔra [mille deux-cent trente-sept trente-six] [mille deux-cent trente-six à kouroukanfouka]. 	Mais, c'est lors de la charte de kouroukanfouga, qu'il a été décidé de tous les appeler des hommes de caste en mille deux-cent trente-sept trente-six, précisément mille deux-cent trente-six.
163698	166580	O fɔra yen de, nka o y'a sɔrɔ u tun bɛ ye.	C'est là-bas qu'il a été décidé ainsi, mais ils étaient déjà là, bien avant.
167984	171310	Faraɲɔgɔnkan tun kɛlen bɛ, bɛn tun kɛra a kan, u ka kan ka min kɛ, u k'o kɛ.	Il y a eu une réunion, de laquelle est issue une convention, qu'ils doivent appliquer.
172970	176940	Marakaw fɛ yen, dɔw tun bɛ yen, u b'u olu wele ko kusaw.	Chez les Soninké, il y avait des gens, qu'on appelle les Koussa.
178963	180580	Olu tun bɛ ɲamakala baara kɛ.	Ils faisaient le métier/profession d'homme de caste.
181900	185580	U b€ tuulik€, sabu maaw mako tun b€ jɔ golo la.	Phrase incomprise.
186694	190400	Golo ye ni bagan faara, a gaolo bɛ bɔ ka dogin.	La peau s'obtient en tuant, en dépeçant un animal et tannant sa peau.
190976	194230	 A bɛ dilan ka kɛ fini ye, maaw b'a don u kan na.	C'est utilisé pour faire des habits que les gens portent.
196944	199950	 A bɛ dilan ka kɛ samara ye, maaw b'a don u sen na.	C'est utilisé pour faire des chaussures que les gens portent.
203680	208030	U kɛra maa hakilimaw ye, ka kɛ dɔnniyakɛlabaw ye.	Ils sont devenus des hommes intelligents, des savants.
209160	217450	Minnun n'a sɔrɔla, u tun bɛ baara kɛ n'u ka dɔnniya ye, u ka jamana na, u bɛn na waati min ma..	C'étaient eux, qui ont exploité leur connaissance dans leur pays, à leur époque.
219680	227270	Ɔ Maaw ye u tonboo, ka bɛn a kan, ka fɔ ninnun minnun filɛ, a' y'a tɔ an ka ninnun bila u dan ma.	Les gens sont convenus qu'il fallait les isoler.
227683	238080	Maa kana se u ma, ni boɲa tɛ, walasa maa min bɛka nin baaraba kɛ, o tigi ni hakilisigi ka kan.	Personne ne doit les approcher que dans le cadre du respect, parce que celui qui fait des travaux importants doit avoir la sérénité.
238698	240820	Sabu, a bɛka min kɛ, maaw mako bɛ jɔ a la.	Puisque, ce qu'il fait, les gens en auront besoin.
241816	243210	An b'a tɔ, a dama ma.	Nous le laissons tranquille.
243640	244660	Maa kan'a nenni. 	Personne ne doit l'insulter.
245140	246370	Maa kan'a tɔrɔ.	Personne ne doit les déranger.
246710	249010	N'a mako jɔra fɛn min na, maa min bolo, o k'o k'a ye.	Quand il aura besoin de quelque chose, qu'on le lui donne.
252940	256030	O ye gesere ye, O ye kusa ye.	C'est le guésséré, c'est le koussa.
259910	264950	Ɔ Geserew, olu fɛnɛ nana kana fara u kan wakaduu.	Les guésséré aussi sont venus s'ajouter aux autres.
267003	271920	U kɛra kodɔnnaw ye, ka kɛ kalalikɛlaw ye maaw ni ɲɔgɔncɛ.	Ils sont devenus des savants, des médiateurs entre les hommes.
275290	278990	Kana nin garankɛw ye, olu fɛne bɛ o tuuli kelen kɛ.	[tuuli] sens inconnu.
280516	281550	Mun nana kana kɛ ?	Qu'est-ce qui est arrivé ?
282955	295400	A waati maa minnun bɛ ye, nin olu ye setigiw ye, nafoloba bɛ maa min bolo, walima i ye masa ye, fantan o tun taa tɛ olu ye o waati.	À l'époque, ce sont les hommes riches qui avaient de grands moyens ou les rois qui les employaient/possédaient et non les pauvres.
296201	297330	Fo se ka k'i ye.	Il fallait avoir des moyens.
297980	299910	I bɛ u taa, i b'u sigi i kɛrɛfɛ.	Tu les héberges.
300590	302830	I mako mana jɔ fɛn min na, olu de bɛ se k'a k'i ye.	Ce sont eux qui peuvent réaliser/fabriquer ce dont tu auras besoin.
305285	308360	Fantan tun taa tɛ ɲamakala ye kunun, o waati.	Les pauvres ne possédaient/n'employaient pas les hommes de caste.
311693	316300	Sabu, setigi de fɛrɛbɔlen don, fama de fɛrɛbɔlen don.	Parce que, ce sont les riches qui étaient dorlotés.
319600	321500	Olu tun bɛ maraka kunda.	Ils étaient chez les Marka.
324030	330660	Kusa, u b'u wele ko kusantakɛw, geserew ani garankɛw.	koussa étaient appelés des koussantakès, les guéssérés et les garankès.
333700	342075	Finɛw, olu nana kana fara maraka jeliw kan, marakaw ka ɲamakalaw kan, nka finɛ ye ala dɔnna ye.	Des finès sont venues s'ajouter aux griots des markas, mais les finès sont des croyants.
344676	346100	A bɛ ala de mankutu.	Il fait la louange de Dieu.
347403	348625	A bɛ alakira de mankutu.	Il fait la louange du prophète.
349913	352300	A ma tugu kunfin kɔ, fo kodɔnna.	Il ne suivait pas l'ignorant, mais plutôt le savant.
355024	357050	Ale bɛ taa tugu kodɔnnaw de kɔ.	Il suivait les savants.
358475	360350	A bɛ alakira mankutu olu ye.	Il leur fait la louange du prophète.
360855	363550	A bɛ alakira ka saabaw mankutu olu ye.	Il leur fait la louange des compagnons du prophète.
365805	369600	A bɛ Seyidina Abukari ko fɔ, a bɛ Seyidina Umaru ko fɔ, a bɛ Seyidina Usumana. ko fɔ,	Il parle de Seydina Aboukary, il parle de Seydina Oumar, il parle de Seydina Ousmane.
371424	381200	N'a nana dugu min na ka taa jigin dɔnnibaa min kan, ni dɔnnibaa bɛ taa misiri la, walima a bɛ taa seli la, a b'a fɔ finɛ wili i ka tugu n kɔ..	Quand il vient séjourner chez un savant, et quand ce dernier va à la mosquée ou à la prière, il lui dit de l'accompagner.
383056	386100	A bɛ madu d'a nɔfɛ, a bɛ taa misiri la	[madu] sens inconnu.
386604	389775	A bɛ min f'a ye, ale b'a [valeur] dɔn, a ka bon a bolo. 	Ce qu'il dit est valeureux et important pour lui.
391109	398425	N'a ye waati min kɛ n'a bɛ taa, a b'a fɔ, maaw ye a' ye nin  sɔn, nin nin sɔnni ka kan, ni maa min ye nin sɔn i ye ala sɔn 	Après quelque temps, dès qu'il doit partir, il demande aux gens de gratifier son hôte, qu'il le mérite, car en le faisant, c'est Dieu. Qu'ils gratifient.
401359	403875	[Donc] Nin maa min kɛra jeli ye, e b'o la.	Donc, celui qui est griot en fait partie.
406939	421075	I kɛra nunmu ye e b'o la, i kɛra siya wɛre ye e b'o la, fo garankɛ, sabu garankɛ o ka baara ye min ye finɛ mako bɛ jɔ o la 	Le forgeron, et d'autres ethnies en font partie, sauf le garankè, parce que le finè a besoin de leur service.
423667	425300	Kow ma sigi kunfɛ ten o.	Les choses ne sont pas établies à tout hasard.
426975	428875	Sabu, finɛ mako bɛ jɔ fɛrɛbɔ la.	Le finè a besoin d'être entretenu.
429375	431275	Ale de mako bɛ fɛrɛbɔ la.	C'est lui qui a besoin d'être entretenu.
431464	434575	...Fɛrɛbɔ ɲuman, o bɛ ye finè kamalen na.	[A bɛ] auto-correction du locuteur.
435524	437275	A mako bɛ jɔ samara ɲuman na.	Il aura besoin de chaussures de qualité.
439649	441350	Ale fɛnɛ kɛra garankɛ tigi ye.	Il est devenu lui aussi le maître/l'employeur de Garanké.
442761	445850	Garankɛ b'ale sɛkɛrɛ a fɛnɛ bɛ garankɛ mako ɲa.	Le garanké rend visite au finɛ, ce dernier aussi s'occupe les besoins du garanké.
449436	450950	O ye maraka kunda ye.	C'étaient les markas.
453630	460375	Filaw fɛ yen, minnun tun bɛ ye, a b'a fɔ ko maabɔ.	Ceux qui étaient chez les peuls, sont appelés maboh.
461375	465925	Maabɔ kɔrɔ ye, [mahɔbbɔ] filakan na.	[mahɔbɔ] sens inconnu.
468738	472500	Maabɔ muso, o de bɛ bɔgɔ dilan.	La femme mabol, c'est elle qui modèle l'argile…
474605	478425	N'a ye bɔgɔ dilan, a b'a kɛ bɛgɛ ye, a b'a kɛ fiyɛn ye. 	[bɛgɛ sens inconnu.
480885	482275	U ko [mahɔbɔ]	[mahɔbɔ] sens inconnu.
484219	491475	A cɛma, o bɛ gese, o b'o tɔnɔn, ka baa ka kɛ fini ye.	L'homme maboh, lui, accumule des fils pour en faire des habits.
495020	496550	Maabɔ tun b'o de kɛ.	C'est ce que faisait le maboh.
499168	504425	Banbaddɔ, o kɛra maa ye min ye kuma duman fɔ la ye	Banbadoh, il est devenu un homme éloquent
505955	508300	A  ngɔnni taa, a bɛ ngɔnni fɔ	Il a pris la guitare et il en joue.
