0	2809	Silanse	Silence !
8285	10142	Ne nisɔndiyara.	Je suis content.
10285	15952	Ni maa nisɔndiyara, minnu b'a la ka i lajɛ, olu foli bɛ diyagya i kan , min na u ka juru b'i la.	Quand on est joyeux, saluer ceux qui vous suivent devient impératif, car on leur doit.
16714	20855	 Minnu b'a la k'an lajɛ k'a sɔrɔ u tɛ yan n'u yɔrɔ ka jan an ka foli bɛ u fana ye.    	Nous saluons également tous ceux qui nous suivent de loin.
21333	31212	Minnu b'a la k'u ka waati bila , waati ye mun de ye, maa makoɲɛwaati min b'u la ka sɔn ka anw lamɛn k'u ka waati bila , u y'o walaɲumandɔn min fana kɛ anw ka foli b'u ye dan tɛ foli min na.	Nos grandes reconnaissances à tous ceux qui ont pris de leur temps pour nous accorder du crédit.
31666	43738	 O tɛmɛnen kɔfɛ ka bɔ ye, n'an ye foli bila an lamɛnbagaw ani an lajɛbagaw ma, an bɛ  an bangebagaw waleɲumandɔn, Ala ye an ka diɲɛnatigɛ sababu di cɛ minnu ni muso minnu ma, mansaw dan tɛ aw la.    	Après cela, nous saluons nos parents qui ont été à l'origine de notre existence, chers parents, vous êtes incommensurables.
44380	47619	An b'aw barikada, dan tɛ barikada min na.	Nous vous remercions valablement.
48434	51523	Ne be Segu dugukolo kan.	Je suis sur la terre de Ségou.
51970	59666	N'i y'a mɛn ko Segu dugukolo, Segu ye naani ye, marakadugu ye kɔnɔntɔn ye, dodugu ye dugu tan ni fila ye , filadugu ye dugu duuru ye.	Entendre parler de Ségou, il y en a quatre : neuf villages sarakolé, douze village de Do et cinq villages peuls.
59809	62547	N sigilen bɛ Segu dugukolo yɔrɔ jumɛn ka?	J'habite dans quelle partie de Ségou?
62809	65557	N bɛ taa Karata mansasiw ka  jamana kan.	J'irai dans le pays des mansasi de Kartha.
66905	75619	 N'i y'a mɛn ko Mansasi, mansa si, jamu hakɛ min bɛ ye diɲɛ kɔnɔ, diɲɛ  yɛrɛ bɛɛ lajɛlen  kɔnɔ jamu bɛ taa bɛn jamana tan ni saba de ma. 	Entendre parler des Mansasi, partout dans le monde, les noms sont dérivés de treize pays.
75904	81783	O jamana tan ni saba, jamana wɔɔrɔ de ye jamana wolonwula sɔn jamu na diɲɛ tɔ tɛ fosi kalama jamuko la.	Dans ces treize pays, six ont servi sept, le reste du monde ne s'y connait pas.
83097	90047	 O siratigɛ la , Karata Mansasiw ka jamu dɔ tun bɛ yen, u tun b'u majamun ko Kulubali.	Dans ce sens, il y avait dans le Kartha un nom qu'on glorifiait Coulibaly.
94152	98507	Den kelen min tun bɛ ye  n'a tun bɛ fɔ a ma ko den ɲɛlen, n'i y'a ye a dancogo cɛ ka ɲi.	Il y avait un enfant qu'on appelait bel enfant, il était bien sculpté.
98666	101523	 Ni maa o maa y'a ye i b'a kanu den kelenka bɔ i ka so kɔnɔ.	Chacun souhaite qu'il soit le sien.
101952	104190	 U tun b'a wele ko Bɔ.	Ils l'appelaient Bɔ.
105404	112714	O Bɔ in a tora a nka mɔgɔya ni a ka hadamadenya la , a bɔra min a sabu nusulu, o ye Segu Jamana ye.	 Ce Bɔ a et tout son humanisme, vient de Ségou.
113000	118803	Ɔ, Segu jama kan, a bɛ taa bɔ yen waati minnu na a bɛnbakɛw de wulila n'a  ye ka taa Karata  jamana kan.	Ce sont ses grands-pères qui ont quitté Ségou pour Kartha.
120000	125189	O Bɔ ye denkɛ min sɔrɔ , u tun ko ale ma ko Dɛsɛ.	Le fils que Bɔ a eus, on appelait Dɛsɛ.
125285	130428	Dɔn dɔ la, mansadenw ani  mansa mɔdenw , u tora soyaala la.	Les fils et les petits-fils du roi étaient en promenade avec les chevaux.
130524	131761	Soyaala ye mun de ye,	Qu'est-ce que c'est une promenade à cheval.
131857	147238	  N'  i kɛra mansaden ye , a bɛ to ka sokɛw minɛ, à bɛ to k'u kiniforo a bɛ to k'u baraforo,sokɛ ninnu a bɛ to k'u kunamu, nin maa gansan wɛrɛ min y'aw ye o bɛ aw  dɔn k'aw bɔ maa tɔw cɛla, k'a  dɔn k'aw ye mansakɛ den ye.  	Vous vous pavanez bien avec les chevaux pour qu'on sache en vous voyant que vous êtes le fils du roi.
148380	154380	Dɛsɛ n'a kɔrɔw , u bɔra Karata jamana kan k'olu bɛ taa soboli la.	Dɛsɛ et ses grands frères ont quitté Kartha pour la promenade à cheval.
155209	159238	Soboli ma kuncɛ fiyewu , f'u nana Segu jamana kan.	La promenade a continué jusqu'à ce qu'ils arrivent à Ségou.
159523	163666	U nana se Ɲamina jamana kan.	Ils sont arrivés à Ɲamina.
164170	166503	Ɲamina ye marakaw ka dugukolo de ye.	Ɲamina est une terre des saraké.
166666	168142	Ɲamina ye marakaw sigi yɔrɔw de ye.	Ɲamina est la terre des sarakolé.
168190	170045	Ɲamina ye dugu ye , dugumin ni barika b'a la	Ɲamina est un village qui a de la baraka.
170045	172714	Ɲimina ye dugu ye , min  bɛ ye ni karamɔgɔw bɛ bɔ ye.	Ɲamina est un village des érudits.
172809	175380	 Ɲamina ye dugu ye dugu min na jago yiriwalendon kosɛbɛ.	C'est un village de commerce.
175666	180142	U ka o soboli kɔnɔna na, Dɛsɛ n'a kɔrɔw bɛ ɲɔgɔn fɛ.	Dɛsɛ est avec ses frères dans cette promenade à cheval.
180380	185666	Ɛɛ, Dɛsɛ tun ye funakenin, i n'a fɔ n tun y'a fɔ iɲɛna cogoya min na, a fa ka daraja dawula de yɛlɛnna den in na.	Dɛsɛ était un jeune, comme je te l'ai dit, qui est contaminé par l'énergie positive de son père.
185761	187190	A ye sokɛ boli.	Il a conduit le cheval.
187523	190428	A  donna Ɲamina marakamusow ka jaba feere la.	 Il est rentré dans le champ d'oignons des femmes sarakolé.
191380	197360	A y'a dɔn n'i ye sokɛ kɔni boli n'a donna jabaforo la k'a sɔrɔ jabsiɲɛn falentɔlanin don, so sen ni jaba tɛ bɛn o. 	N'est-ce pas les pieds du cheval peuvent tripoter les petits oignons.
198047	202481	A ye Ɲamina marakamusokɔrɔba dɔ bɛ ye , o ka jabaworo jaba siyɛn bɛɛ kari.	Il a cassé tous les petits oignons d'une vieille dame sarakolé de Ɲamina.
203664	206569	Musokɔrɔba in bɔra ka na, a ye Dɛsɛ lajɛ .	La vieille dame est venue regarder Dɛsɛ.
206776	208571	Dɛsɛ y'a lajɛ	Dɛsɛ l'a regardé.
208761	213190	A ko n denkɛ,Dɛsɛ ko naamu, a ko i ye n tɔɲɔ dɛ	Elle dit, mon fils, Dɛsɛ répond oui, elle poursuit, tu m'as fait du mal
213666	217154	Dɛsɛ ko cogo jumɛn, a ko ne ye musokɔrɔba de ye.	Dɛsɛ dit, pourquoi, elle répond, parce que je suis une vieille dame.
217619	229428	I ye n ka faatanya jira n na  , e ye misikinɛya jira n na , e y'a jira k'i bɛ ne ni funankeya cɛ, o de y'a to i y'i ka sokɛ boli ka don ne ka jabaworoin na.	 Tu m'as montré que : je suis pauvre, sans défense, vieille, c'est pourquoi tu as conduit ton cheval dans mon champ d'oignons.
229857	231952	Dɛsɛ i ka d'a la, ne t'a hakɛ to i ye dɛ!	Dɛsɛ, il faut noter que je ne pardonnerai pas.
232190	233857	 Dɛsɛ ko k'a da mun de kan?	Dɛsɛ dit, pour quelle raison ?
234047	235904	 Kuma in ma tigɛ i ni ɲɔgɔn cɛ.	Le dialogue est resté tendu.
236095	238761	Dɛsɛ kɔrɔ minnu bɛ ye , olu da donna kuma na.	Les grands frères de Dɛsɛ qui étaient présents ont entendu la dispute…
239142	241476	Olu taama na ka gɛrɛ Dɛsɛ ni musokɔrɔba in na.	Ils se sont approchés d'eux.
